time,zVel_E[0],zVel_N[1],vel_mps_E,vel_mps_N,gps_vel_mps_E,gps_vel_mps_N,vn_corr_mps_E,vn_corr_mps_N,rt_float_E,rt_float_N,P_Vel[0],P_Vel_N[1],
190.7048035,-0.2494222,-0.2598890,-0.2742016,-0.3408595,-0.0250774,-0.0801693,-0.0002980,0.0008011,0.3745052,0.3632274,0.0125422,0.0299740,
190.9548035,-0.2405016,-0.2543714,-0.2883188,-0.4393341,-0.0479001,-0.1848962,-0.0000828,0.0000665,0.3748183,0.3602817,0.0125767,0.0300466,
191.2048035,-0.2328162,-0.2752409,-0.3039150,-0.5276299,-0.0715997,-0.2509870,-0.0005009,0.0014020,0.3807811,0.3623317,0.0126092,0.0300990,
191.4548035,-0.2731818,-0.2515530,-0.3311030,-0.6130081,-0.0583378,-0.3603078,-0.0004166,0.0011473,0.3756801,0.3623199,0.0126456,0.0301427,
191.7048035,-0.3356891,-0.4052823,-0.4029444,-0.8886508,-0.0680077,-0.4812182,-0.0007524,0.0021503,0.1000000,0.1000000,0.0127383,0.0301695,
191.9548035,-0.2603406,-0.3954750,-0.4719242,-1.2553811,-0.2113857,-0.8604139,0.0001980,-0.0005079,0.1000000,0.1000000,0.0127111,0.0289912,
192.2048035,-0.3524072,-0.3249927,-0.5298797,-1.5409191,-0.1781424,-1.2139993,-0.0006698,0.0019272,0.3980533,0.3824646,0.0127036,0.0279908,
192.4548035,-0.2944329,-0.2616483,-0.5786464,-1.7379532,-0.2859454,-1.4714741,-0.0017320,0.0048309,0.4227522,0.3888234,0.0128325,0.0280980,
192.7048035,-0.3590912,-0.2878176,-0.6836457,-1.9817127,-0.3330636,-1.6690934,-0.0085091,0.0248018,0.3887980,0.3760568,0.0129976,0.0281909,
192.9548035,-0.3851332,-0.2689186,-0.8194273,-2.1587534,-0.4461837,-1.8540682,-0.0118896,0.0357667,0.3875736,0.3737298,0.0131362,0.0282642,
193.2048035,-0.4070892,-0.2273341,-0.9330593,-2.2239215,-0.5421681,-1.9448432,-0.0161981,0.0517442,0.1000000,0.1000000,0.0132064,0.0283040,
193.4548035,-0.4350755,-0.0950080,-1.0286340,-2.1206422,-0.6144819,-1.9536418,-0.0209236,0.0719923,0.1000000,0.1000000,0.0130395,0.0273597,
193.7048035,-0.3881207,-0.1332853,-1.0969214,-1.9879159,-0.7283642,-1.7808037,-0.0195634,0.0738269,0.1000000,0.1000000,0.0128856,0.0265175,
193.9548035,-0.3976477,-0.0575758,-1.1647977,-1.8240788,-0.7884685,-1.6746696,-0.0213185,0.0918333,0.1000000,0.1000000,0.0127539,0.0257580,
194.2048035,-0.4457241,-0.0286593,-1.2118129,-1.6580311,-0.7866105,-1.5239650,-0.0205218,0.1054067,0.1000000,0.1000000,0.0126527,0.0250520,
194.4548035,-0.5195681,0.0138533,-1.2383665,-1.4425616,-0.7353489,-1.3542315,-0.0165506,0.1021835,0.1000000,0.1000000,0.0125639,0.0243949,
194.7048035,-0.4385905,-0.0749388,-1.2007388,-1.2640436,-0.7759841,-1.0850828,-0.0138358,0.1040220,0.1000000,0.1000000,0.0125286,0.0237744,
194.9548035,-0.5268742,-0.1524450,-1.1990131,-1.1780351,-0.6822455,-0.9220358,-0.0101065,0.1035544,0.1000000,0.1000000,0.0125573,0.0231791,
195.2048035,-0.4779754,-0.1053773,-1.2394593,-1.0771227,-0.7670329,-0.8742022,-0.0055490,0.0975433,0.1000000,0.1000000,0.0126073,0.0226213,
195.4548035,-0.3629064,-0.1504048,-1.1734320,-0.9771472,-0.8132288,-0.7392293,-0.0027031,0.0875132,0.3874802,0.3875185,0.0126826,0.0221023,
195.7048035,-0.4741474,-0.1608149,-1.1146228,-0.8823041,-0.6414125,-0.6441048,-0.0009371,0.0773844,0.1000000,0.1000000,0.0129191,0.0221049,
195.9548035,-0.5277441,-0.2007489,-1.1402550,-0.8340929,-0.6107135,-0.5516866,0.0017974,0.0816574,0.1000000,0.1000000,0.0130233,0.0215783,
196.2048035,-0.5831604,-0.2177350,-1.1767906,-0.7820191,-0.5894858,-0.4796942,0.0041444,0.0845900,0.1000000,0.1000000,0.0131460,0.0210966,
196.4548035,-0.5816004,-0.2466369,-1.1957868,-0.7500419,-0.6080776,-0.4217128,0.0061088,0.0816923,0.1000000,0.1000000,0.0132773,0.0206333,
196.7048035,-0.5972587,-0.2341978,-1.2137018,-0.7255393,-0.6079039,-0.4113501,0.0085392,0.0799915,0.1000000,0.1000000,0.0134274,0.0202040,
196.9548035,-0.6521176,-0.2741587,-1.2774920,-0.6950907,-0.6131383,-0.3314672,0.0122362,0.0894647,0.1000000,0.1000000,0.0135805,0.0197958,
197.2048035,-0.7464535,-0.2769227,-1.4377614,-0.7525106,-0.6728867,-0.3639348,0.0184213,0.1116531,0.1000000,0.1000000,0.0137709,0.0194144,
197.4548035,-0.8683181,-0.2431795,-1.7459844,-0.7518510,-0.8450691,-0.3560158,0.0325972,0.1526556,0.1000000,0.1000000,0.0139594,0.0190603,
197.7048035,-0.9437226,-0.1919848,-2.0858126,-0.7417521,-1.0880889,-0.3532686,0.0540011,0.1964986,0.1000000,0.1000000,0.0141506,0.0187005,
197.9548035,-0.8931088,-0.1989511,-2.3362358,-0.6904129,-1.3718846,-0.2890268,0.0712424,0.2024350,0.1000000,0.1000000,0.0143662,0.0183162,
198.2048035,-0.9846783,-0.0836516,-2.5912321,-0.5777539,-1.5056784,-0.2660336,0.1008753,0.2280687,0.1000000,0.1000000,0.0145668,0.0178929,
198.4548035,-0.9610397,0.0329966,-2.8190982,-0.3627373,-1.7347199,-0.1696938,0.1233387,0.2260401,0.1000000,0.1000000,0.0147654,0.0174458,
198.7048035,-1.0642961,-0.0061493,-3.0778844,-0.2139257,-1.8578492,0.0236723,0.1557389,0.2314487,0.1000000,0.1000000,0.0149576,0.0169693,
198.9548035,-1.0204201,0.1041791,-3.2648649,-0.0125105,-2.0652857,0.1059238,0.1791592,0.2226134,0.1000000,0.1000000,0.0151635,0.0164787,
199.2048035,-1.0469739,0.1568129,-3.5061255,0.2265791,-2.2492032,0.2835021,0.2099483,0.2137360,0.1000000,0.1000000,0.0153278,0.0160115,
199.4548035,-1.0770371,0.1944178,-3.6854179,0.4628767,-2.3923864,0.4481547,0.2159943,0.1796959,0.1000000,0.1000000,0.0154955,0.0155558,
199.7048035,-1.1386919,0.2040064,-3.8626547,0.4804572,-2.5392153,0.4093532,0.1847475,0.1329024,0.1000000,0.1000000,0.0156368,0.0151349,
199.9548035,-1.1724472,0.2062559,-4.0758858,0.5865249,-2.7393465,0.4795210,0.1640921,0.0992521,0.1000000,0.1000000,0.0157697,0.0148324,
200.2048035,-1.2042601,0.1737902,-4.2968488,0.6629956,-2.9683678,0.5560506,0.1242209,0.0668451,0.1000000,0.1000000,0.0158733,0.0146017,
200.4548035,-1.2710652,0.1271166,-4.5037651,0.6702770,-3.1402731,0.5888201,0.0924269,0.0456597,0.1000000,0.1000000,0.0160003,0.0144529,
200.7048035,-1.3399997,0.2025341,-4.7634706,0.7047055,-3.3419743,0.5379897,0.0814967,0.0358184,0.1000000,0.1000000,0.0161278,0.0144327,
200.9548035,-1.4166608,0.2578240,-5.0118022,0.7558440,-3.5311723,0.5250922,0.0639691,0.0270722,0.1000000,0.1000000,0.0162498,0.0144639,
201.2048035,-1.5070758,0.2534606,-5.2321544,0.8895516,-3.6803584,0.6539164,0.0447203,0.0178254,0.1000000,0.1000000,0.0163834,0.0145212,
201.4548035,-1.5458183,0.0982999,-5.5199132,0.8957822,-3.9330983,0.8117837,0.0409965,0.0143014,0.1000000,0.1000000,0.0165139,0.0146948,
201.7048035,-1.5260572,0.1315513,-5.7464638,0.8897086,-4.1836414,0.7759964,0.0367650,0.0178391,0.1000000,0.1000000,0.0166661,0.0148428,
201.9548035,-1.6647954,0.1923867,-6.0204754,0.9467946,-4.3362956,0.7635121,0.0193846,0.0091041,0.1000000,0.1000000,0.0168289,0.0150775,
202.2048035,-1.6263328,0.2552189,-6.2601686,1.0885695,-4.6200418,0.8356067,0.0137940,0.0022560,0.1000000,0.1000000,0.0169811,0.0152821,
202.4548035,-1.7242265,0.0747350,-6.5264587,1.0761402,-4.7856226,1.0097991,0.0166098,0.0083940,0.1000000,0.1000000,0.0171438,0.0155411,
202.7048035,-1.7580328,0.1713060,-6.7510424,1.0630387,-4.9870129,0.8967664,0.0059966,0.0050337,0.1000000,0.1000000,0.0172953,0.0157489,
202.9548035,-1.7673173,0.1302912,-6.9418797,1.0745193,-5.1918812,0.9383757,-0.0173185,-0.0058525,0.1000000,0.1000000,0.0174659,0.0159215,
203.2048035,-1.8431230,0.1204739,-7.1676025,1.0692379,-5.3339133,0.9451211,-0.0094337,-0.0036430,0.1000000,0.1000000,0.0176136,0.0161295,
203.4548035,-1.8368435,0.1556131,-7.3886976,1.0579872,-5.5598497,0.8986076,-0.0079958,-0.0037666,0.1000000,0.1000000,0.0177701,0.0163334,
203.7048035,-1.9473715,0.0142009,-7.5880475,1.0113692,-5.6613545,0.9884712,-0.0206786,-0.0086971,0.1000000,0.1000000,0.0179402,0.0165083,
203.9548035,-1.8914461,0.0732133,-7.6934695,1.0066024,-5.8202863,0.9228846,-0.0182628,-0.0105045,0.1000000,0.1000000,0.0180785,0.0165421,
204.2048035,-1.8756790,0.0738195,-7.8225880,0.9907101,-5.9639497,0.9101616,-0.0170405,-0.0067290,0.1000000,0.1000000,0.0182269,0.0166097,
204.4548035,-1.9061880,0.0756162,-7.9402647,0.9695787,-6.0559740,0.8898413,-0.0218975,-0.0041211,0.1000000,0.1000000,0.0183683,0.0166552,
204.7048035,-1.9011621,0.0410067,-8.0408583,1.0030341,-6.1332169,0.9671260,0.0064792,0.0050986,0.1000000,0.1000000,0.0184978,0.0166725,
204.9548035,-1.9528480,-0.0403475,-8.1952353,1.0293889,-6.2259192,1.0747316,0.0164678,0.0049953,0.1000000,0.1000000,0.0186456,0.0167681,
205.2048035,-1.9612923,0.0401372,-8.3092966,1.0266945,-6.3767233,0.9761176,-0.0287193,-0.0104397,0.1000000,0.1000000,0.0187545,0.0167960,
205.4548035,-1.9074445,0.0800710,-8.3687649,1.0676553,-6.4490590,0.9926042,0.0122615,0.0050199,0.1000000,0.1000000,0.0188717,0.0167547,
205.7048035,-1.8964977,0.1247438,-8.4912004,1.1314353,-6.5852585,1.0082737,0.0094443,0.0015823,0.1000000,0.1000000,0.0189697,0.0167884,
205.9548035,-1.9334245,0.1059026,-8.5474415,1.1583730,-6.6005845,1.0590144,0.0134325,0.0065439,0.1000000,0.1000000,0.0190772,0.0167446,
206.2048035,-1.9642677,0.3009703,-8.6350193,1.1987935,-6.6624584,0.9002078,0.0082927,0.0023845,0.1000000,0.1000000,0.0191666,0.0167372,
206.4548035,-1.9052801,0.3109890,-8.6903973,1.1950161,-6.7961531,0.8808594,-0.0110357,-0.0031677,0.1000000,0.1000000,0.0192688,0.0167007,
206.7048035,-1.8170199,0.0298527,-8.7618418,1.2029895,-6.9500775,1.1707792,-0.0052560,-0.0023574,0.1000000,0.1000000,0.0193475,0.0166724,
206.9548035,-1.8530393,0.0386268,-8.8505268,1.1810998,-7.0039058,1.1395292,-0.0064187,-0.0029437,0.1000000,0.1000000,0.0194110,0.0166563,
207.2048035,-1.8411641,-0.0524797,-8.9275427,1.2120992,-7.0846391,1.2610732,0.0017400,-0.0035057,0.1000000,0.1000000,0.0194664,0.0166219,
207.4548035,-1.7015233,-0.0006579,-8.9622393,1.1539301,-7.2667470,1.1552278,-0.0060308,0.0006398,0.1000000,0.1000000,0.0195290,0.0165467,
207.7048035,-1.8589926,-0.0611935,-8.9994802,1.2239448,-7.1544333,1.2798083,-0.0139455,-0.0053300,0.1000000,0.1000000,0.0196043,0.0164694,
207.9548035,-1.8304443,0.0562828,-9.0224419,1.2389398,-7.1751528,1.1889963,0.0168447,0.0063393,0.1000000,0.1000000,0.0196757,0.0163887,
208.2048035,-1.6288853,0.0954844,-9.0418816,1.2615044,-7.4180832,1.1649547,-0.0050865,-0.0010654,0.1000000,0.1000000,0.0197111,0.0162924,
208.4548035,-1.7244244,0.0679430,-8.9884443,1.1574287,-7.2744961,1.0852313,-0.0104763,-0.0042545,0.1000000,0.1000000,0.0183287,0.0153869,
208.7048035,-1.6559591,-0.0458287,-9.0011892,1.1892248,-7.3384314,1.2372503,0.0067988,0.0021967,0.1000000,0.1000000,0.0184870,0.0153324,
208.9548035,-1.6748610,0.1133487,-8.9889107,1.1782396,-7.3170185,1.0641763,-0.0029688,-0.0007145,0.1000000,0.1000000,0.0186548,0.0152644,
209.2048035,-1.5739188,-0.1034335,-8.9729233,1.1848707,-7.3869519,1.2914879,0.0120525,0.0031837,0.1000000,0.1000000,0.0187941,0.0151851,
209.4548035,-1.5707784,-0.1656308,-8.9775534,1.1263357,-7.3989205,1.2985076,0.0078542,0.0065410,0.1000000,0.1000000,0.0189320,0.0151340,
209.7048035,-1.6115208,-0.0476969,-8.9314556,1.1873157,-7.3393793,1.2255578,-0.0194443,-0.0094548,0.1000000,0.1000000,0.0190660,0.0150283,
209.9548035,-1.5274377,-0.1572057,-8.9041719,1.1657529,-7.3742871,1.3228600,0.0024470,-0.0000985,0.1000000,0.1000000,0.0191912,0.0149509,
210.2048035,-1.4201736,-0.0084863,-8.8709002,1.1654445,-7.4575176,1.1716796,-0.0067907,-0.0022511,0.1000000,0.1000000,0.0193019,0.0148617,
210.4548035,-1.4286127,-0.0374401,-8.8248034,1.1231573,-7.4028845,1.1585968,-0.0066943,-0.0020005,0.1000000,0.1000000,0.0194039,0.0147636,
210.7048035,-1.4077005,-0.0672946,-8.7406435,1.1359150,-7.3372726,1.2015226,-0.0043296,-0.0016870,0.1000000,0.1000000,0.0194945,0.0146288,
210.9548035,-1.3295813,-0.0164442,-8.7401953,1.1106278,-7.4000034,1.1314346,0.0106105,0.0043626,0.1000000,0.1000000,0.0195760,0.0145729,
211.2048035,-1.2282400,0.0398529,-8.6144896,1.1920292,-7.3692112,1.1603117,0.0170382,0.0081353,0.1000000,0.1000000,0.0196527,0.0144000,
211.4548035,-1.2998199,0.0946299,-8.5798254,1.2191054,-7.2961512,1.1159476,-0.0161456,-0.0085278,0.1000000,0.1000000,0.0197467,0.0143268,
211.7048035,-1.2484241,0.0681278,-8.5656462,1.3027418,-7.2991481,1.2416332,0.0180739,0.0070191,0.1000000,0.1000000,0.0198117,0.0142614,
211.9548035,-1.1057343,0.0875381,-8.4364109,1.3506308,-7.2862792,1.2808343,0.0443976,0.0177417,0.1000000,0.1000000,0.0198688,0.0141044,
212.2048035,-1.1260071,0.0442779,-8.3813572,1.3775969,-7.2377157,1.3415629,0.0176345,0.0082439,0.1000000,0.1000000,0.0199165,0.0140128,
212.4548035,-1.2759061,-0.0773582,-8.3353395,1.4245170,-7.0414910,1.5072517,0.0179427,0.0053765,0.1000000,0.1000000,0.0199477,0.0139263,
212.7048035,-0.9263301,0.1703084,-8.2420330,1.4254216,-7.3291421,1.2501590,-0.0134393,-0.0049542,0.1000000,0.1000000,0.0199921,0.0138245,
212.9548035,-0.9461322,0.1134945,-8.0620642,1.4759446,-7.0792069,1.3775955,0.0367247,0.0151454,0.1000000,0.1000000,0.0200080,0.0136340,
213.2048035,-0.9008999,0.0118032,-7.9035730,1.3431495,-7.0067897,1.3305342,-0.0041168,-0.0008122,0.1000000,0.1000000,0.0200333,0.0134940,
213.4548035,-0.8987756,0.0225004,-7.6490130,1.3211006,-6.7773409,1.2899038,-0.0271033,-0.0086965,0.1000000,0.1000000,0.0200558,0.0132828,
213.7048035,-0.8691373,-0.0193071,-7.4791031,1.2627411,-6.6118641,1.2819830,-0.0018981,-0.0000652,0.1000000,0.1000000,0.0200566,0.0131331,
213.9548035,-0.8201389,0.0476497,-7.2384200,1.2657214,-6.4215932,1.2175511,-0.0033123,-0.0005205,0.1000000,0.1000000,0.0200786,0.0129511,
214.2048035,-0.7336335,0.0500963,-6.9877501,1.2749276,-6.2408667,1.2304075,0.0132499,0.0055761,0.1000000,0.1000000,0.0201047,0.0127787,
214.4548035,-0.5956559,0.3307645,-6.7655492,1.4948962,-6.1241674,1.1809914,0.0457258,0.0168598,0.1000000,0.1000000,0.0201234,0.0126162,
214.7048035,-0.6682086,0.2741001,-6.4905901,1.5843687,-5.7554626,1.3338342,0.0669189,0.0235655,0.1000000,0.1000000,0.0201565,0.0124622,
214.9548035,-0.4847603,0.2367485,-6.1886683,1.6892200,-5.6237855,1.4789402,0.0801222,0.0264687,0.1000000,0.1000000,0.0201698,0.0123070,
215.2048035,-0.4867072,0.1996284,-5.9848566,1.6431329,-5.4457884,1.4596007,0.0523608,0.0160961,0.1000000,0.1000000,0.0201416,0.0122122,
215.4548035,-0.5329599,0.1804240,-5.7556362,1.6189467,-5.1908116,1.4480321,0.0318648,0.0095094,0.1000000,0.1000000,0.0201094,0.0121148,
215.7048035,-0.5473061,0.2178432,-5.5460129,1.5933262,-4.9890528,1.3785253,0.0096542,0.0030422,0.1000000,0.1000000,0.0200754,0.0120371,
215.9548035,-0.5918698,0.2308832,-5.2626996,1.4842136,-4.6787658,1.2505202,-0.0079358,-0.0028101,0.1000000,0.1000000,0.0200602,0.0119562,
216.2048035,-0.5101352,0.1504987,-5.0681086,1.3529667,-4.5750666,1.1967485,-0.0170933,-0.0057194,0.1000000,0.1000000,0.0199974,0.0118849,
216.4548035,-0.6412144,0.1081138,-4.9072204,1.1572175,-4.3091640,1.0362085,-0.0431579,-0.0128952,0.1000000,0.1000000,0.0199585,0.0118418,
216.7048035,-0.4800997,0.0365922,-4.6968312,0.9298161,-4.2767777,0.8731526,-0.0600464,-0.0200713,0.1000000,0.1000000,0.0199228,0.0117747,
216.9548035,-0.5712433,-0.0280549,-4.5222058,0.5998527,-4.0627861,0.5871926,-0.1118234,-0.0407150,0.1000000,0.1000000,0.0199073,0.0117212,
217.2048035,-0.7161696,-0.2113949,-4.3913932,0.1390619,-3.8407171,0.2812359,-0.1654935,-0.0692210,0.1000000,0.1000000,0.0198716,0.0116488,
217.4548035,-0.5668297,-0.1922965,-4.1546073,-0.3088370,-3.7848086,-0.2165733,-0.1970308,-0.1000328,0.1000000,0.1000000,0.0198709,0.0115410,
217.7048035,-0.1697192,-0.2821068,-3.9228389,-0.8288256,-3.9784870,-0.6848449,-0.2253673,-0.1381261,0.3533030,0.3447906,0.0198372,0.0114061,
217.9548035,-0.4697020,-0.4034396,-3.5990567,-1.4308699,-3.3756385,-1.2131090,-0.2462838,-0.1856787,0.1000000,0.1000000,0.0201350,0.0113047,
218.2048035,-0.3710077,-0.4696836,-3.1956546,-1.8333988,-3.0773270,-1.5990882,-0.2526801,-0.2353729,0.1000000,0.1000000,0.0200038,0.0111287,
218.4548035,-0.2085721,-0.6131431,-2.6881905,-2.2901726,-2.7156625,-1.9547104,-0.2360442,-0.2776808,0.1000000,0.1000000,0.0197739,0.0109559,
218.7048035,0.0873415,-0.7223685,-2.0525618,-2.7377601,-2.3475053,-2.3377738,-0.2076021,-0.3223823,0.1000000,0.1000000,0.0194476,0.0108348,
218.9548035,0.2941014,-0.7744040,-1.3955303,-3.0954947,-1.8722159,-2.7029154,-0.1825842,-0.3818248,0.1000000,0.1000000,0.0190118,0.0108212,
219.2048035,0.4706388,-0.7428937,-0.7732174,-3.2748094,-1.3788903,-2.9562316,-0.1350341,-0.4243158,0.1000000,0.1000000,0.0184455,0.0109311,
219.4548035,0.6661289,-0.7618155,-0.1945510,-3.4237001,-0.9312205,-3.0824063,-0.0705406,-0.4205218,0.1000000,0.1000000,0.0178109,0.0111720,
219.7048035,0.9470261,-0.8918169,0.5035811,-3.6558304,-0.4512266,-3.2114551,-0.0077816,-0.4474418,0.1000000,0.1000000,0.0171111,0.0115019,
219.9548035,1.2103541,-0.7824318,1.2599943,-3.6958804,0.1226971,-3.4278047,0.0730569,-0.5143560,0.1000000,0.1000000,0.0163993,0.0119745,
220.2048035,1.7117343,-0.0558600,2.0628731,-3.6164086,0.5129454,-4.0546832,0.1618065,-0.4941348,0.1000000,0.1000000,0.0156260,0.0125400,
220.4548035,1.6838834,-0.5582232,2.8240929,-3.3670163,1.3943582,-3.2842641,0.2541487,-0.4754710,0.1000000,0.1000000,0.0148489,0.0131290,
220.7048035,1.8843565,-0.3906991,3.4929564,-3.0341818,1.9457431,-3.0751269,0.3371433,-0.4316441,0.1000000,0.1000000,0.0141196,0.0136893,
220.9548035,1.9800415,-0.2799184,4.0265188,-2.6536849,2.4367952,-2.7281849,0.3903182,-0.3544185,0.1000000,0.1000000,0.0135069,0.0141752,
221.2048035,2.1405017,0.0811839,4.5665827,-2.1486027,2.8597109,-2.5039282,0.4336301,-0.2741416,0.1000000,0.1000000,0.0130097,0.0145928,
221.4548035,2.0861123,0.2350237,4.9332323,-1.6709218,3.2866600,-2.0939140,0.4395400,-0.1879685,0.1000000,0.1000000,0.0126905,0.0148642,
221.7048035,2.0995667,0.3495358,5.1530886,-1.3373172,3.4700534,-1.7975521,0.4165318,-0.1106990,0.1000000,0.1000000,0.0125452,0.0149688,
221.9548035,2.0220799,0.6625094,5.3878164,-0.9427209,3.7103405,-1.6507859,0.3446040,-0.0455556,0.1000000,0.1000000,0.0125486,0.0150211,
222.2048035,1.9352181,0.5975033,5.5240321,-0.7278234,3.8790996,-1.3337882,0.2902856,-0.0084615,0.1000000,0.1000000,0.0126829,0.0149833,
222.4548035,1.8808780,0.6749846,5.6357527,-0.6521911,3.9925723,-1.3132313,0.2376976,0.0139444,0.1000000,0.1000000,0.0128725,0.0148777,
222.7048035,1.8607073,0.8227047,5.8644304,-0.4233631,4.1966977,-1.2220340,0.1929744,0.0240338,0.1000000,0.1000000,0.0131147,0.0148118,
222.9548035,1.8058324,0.8671879,6.0787168,-0.4251941,4.4070420,-1.2686117,0.1341576,0.0237704,0.1000000,0.1000000,0.0133775,0.0147239,
223.2048035,1.6896219,0.8157665,6.2642555,-0.4474137,4.6607141,-1.2444758,0.0860803,0.0187043,0.1000000,0.1000000,0.0136821,0.0146379,
223.4548035,1.7607737,0.9349077,6.5193391,-0.2679235,4.8604279,-1.1773875,0.1018622,0.0254437,0.1000000,0.1000000,0.0139892,0.0145755,
223.7048035,1.6898003,0.8979788,6.6786733,-0.0987319,5.0863509,-0.9699051,0.0974780,0.0268055,0.1000000,0.1000000,0.0143050,0.0144662,
223.9548035,1.5693145,0.8351142,6.7804027,-0.0980563,5.2658415,-0.9164796,0.0547533,0.0166909,0.1000000,0.1000000,0.0146084,0.0143314,
224.2048035,1.7446103,1.0059688,6.8884449,-0.0605626,5.1840959,-1.0532089,0.0402614,0.0133224,0.1000000,0.1000000,0.0148975,0.0141992,
224.4548035,1.6441569,1.0438526,6.9749331,-0.0174298,5.3714409,-1.0494541,0.0406649,0.0118283,0.1000000,0.1000000,0.0151872,0.0140749,
224.7048035,1.6862545,0.8958219,7.0476298,-0.0342718,5.3928962,-0.9211463,0.0315209,0.0089474,0.1000000,0.1000000,0.0154573,0.0139501,
224.9548035,1.5898681,1.1057609,7.1675987,0.0247423,5.5839672,-1.0776272,0.0062366,0.0033914,0.1000000,0.1000000,0.0157132,0.0138641,
225.2048035,1.6693125,0.9967621,7.2338023,-0.0035124,5.5909448,-0.9904628,0.0264551,0.0098116,0.1000000,0.1000000,0.0159424,0.0137568,
225.4548035,1.6435709,1.0028501,7.2831941,0.0264685,5.6305676,-0.9787424,-0.0090556,-0.0023609,0.1000000,0.1000000,0.0161894,0.0136640,
225.7048035,1.6093612,1.0806752,7.3439937,0.0498568,5.7359824,-1.0315489,0.0013497,-0.0007304,0.1000000,0.1000000,0.0164013,0.0135756,
225.9548035,1.5871186,1.0249453,7.4046621,0.0278480,5.8300061,-0.9931902,0.0124627,0.0039071,0.1000000,0.1000000,0.0166154,0.0135000,
226.2048035,1.5885668,1.0783235,7.4417071,0.0324345,5.8713574,-1.0414077,0.0182170,0.0044813,0.1000000,0.1000000,0.0168057,0.0134104,
226.4548035,1.4866962,1.0970454,7.4729400,0.0311638,5.9888635,-1.0660242,0.0026199,-0.0001425,0.1000000,0.1000000,0.0170186,0.0133400,
226.7048035,1.4239612,1.0532529,7.5121617,-0.0407705,6.0799971,-1.0960462,-0.0082037,-0.0020228,0.1000000,0.1000000,0.0172214,0.0132823,
226.9548035,1.4356365,1.1408309,7.5867038,-0.0212616,6.1433229,-1.1660128,-0.0077443,-0.0039203,0.1000000,0.1000000,0.0174071,0.0132511,
227.2048035,1.3323197,1.1357824,7.5781035,-0.0338596,6.2594709,-1.1652095,0.0136869,0.0044324,0.1000000,0.1000000,0.0176006,0.0131910,
227.4548035,1.3343854,1.1260839,7.6130610,-0.0636309,6.2885675,-1.1836909,0.0098920,0.0060239,0.1000000,0.1000000,0.0177388,0.0131457,
227.7048035,1.3484259,1.1239326,7.6677465,-0.0172329,6.3135848,-1.1417956,-0.0057357,-0.0006301,0.1000000,0.1000000,0.0179059,0.0131345,
227.9548035,1.2673106,1.1094490,7.6586056,-0.0073405,6.4083962,-1.1110694,0.0171013,0.0057200,0.1000000,0.1000000,0.0180570,0.0130803,
228.2048035,1.2470579,1.1207868,7.7274909,-0.0363047,6.4837160,-1.1562098,0.0032828,0.0008817,0.1000000,0.1000000,0.0181634,0.0130602,
228.4548035,1.1793242,1.0675751,7.7410631,-0.0572545,6.5657907,-1.1221924,0.0040517,0.0026372,0.1000000,0.1000000,0.0182946,0.0130306,
228.7048035,1.1463118,1.0036994,7.7286825,-0.0807278,6.5725436,-1.0880779,-0.0098272,-0.0036507,0.1000000,0.1000000,0.0184143,0.0129900,
228.9548035,1.0699906,1.0684799,7.7602868,-0.0669894,6.7089152,-1.1275029,0.0186190,0.0079663,0.1000000,0.1000000,0.0184992,0.0129633,
229.2048035,1.0330195,1.0428276,7.7567067,-0.0426187,6.7431054,-1.0797086,0.0194185,0.0057377,0.1000000,0.1000000,0.0185925,0.0129242,
229.4548035,1.0560193,1.0170369,7.8017535,-0.0681235,6.7625265,-1.0785812,0.0167922,0.0065792,0.1000000,0.1000000,0.0186750,0.0129152,
229.7048035,0.8992825,0.9907749,7.7594209,-0.0852328,6.8642139,-1.0757663,0.0040757,0.0002414,0.1000000,0.1000000,0.0187606,0.0128574,
229.9548035,0.8251648,0.9761906,7.7560015,-0.1087571,6.9562335,-1.0762601,0.0253966,0.0086876,0.1000000,0.1000000,0.0188856,0.0128360,
230.2048035,0.7992544,0.9347917,7.8152599,-0.1331079,7.0275173,-1.0599275,0.0115119,0.0079722,0.1000000,0.1000000,0.0189843,0.0128403,
230.4548035,0.8198571,0.9637576,7.7839403,-0.0950768,6.9874539,-1.0506418,0.0233708,0.0081925,0.1000000,0.1000000,0.0190704,0.0127898,
230.7048035,0.6862712,0.8895215,7.7558250,-0.1194769,7.0884390,-1.0026501,0.0188852,0.0063482,0.1000000,0.1000000,0.0191434,0.0127438,
230.9548035,0.6624880,0.8554313,7.7618375,-0.0904446,7.0978127,-0.9491934,-0.0015369,-0.0033175,0.1000000,0.1000000,0.0192131,0.0127199,
231.2048035,0.6434059,0.8787699,7.7591248,-0.1485176,7.1325345,-1.0193019,0.0168156,0.0079857,0.1000000,0.1000000,0.0192623,0.0126907,
231.4548035,0.5703249,0.8263273,7.7489667,-0.1734254,7.1853299,-0.9957684,0.0066882,0.0039843,0.1000000,0.1000000,0.0192823,0.0126514,
231.7048035,0.4186811,0.6572382,7.7281280,-0.2417720,7.2830653,-0.9124467,-0.0263817,-0.0134365,0.1000000,0.1000000,0.0193449,0.0126200,
231.9548035,0.4644713,0.7194783,7.7006259,-0.2928731,7.2364025,-1.0132750,0.0002478,-0.0009237,0.1000000,0.1000000,0.0194349,0.0125895,
