Time, fMagVelBx, fMagVelBy, fMagVelBz, s_nZeroVelChkCnt, ZUPT_Run_Flag, ZUPT_FLAG 
123.624809,1.611302,3.135616,0.119562, 0, 0, 0
123.634804,1.625345,3.130796,0.117736, 0, 0, 0
123.644806,1.639116,3.126611,0.118742, 0, 0, 0
123.654808,1.649972,3.122838,0.119320, 0, 0, 0
123.664810,1.660708,3.120460,0.117829, 0, 0, 0
123.674805,1.675637,3.117741,0.113573, 0, 0, 0
123.684807,1.690347,3.113822,0.111543, 0, 0, 0
123.694809,1.701952,3.108234,0.109737, 0, 0, 0
123.704803,1.710942,3.101195,0.114706, 0, 0, 0
123.714806,1.640395,3.263323,0.156147, 0, 0, 0
123.724808,1.654324,3.260246,0.123854, 0, 0, 0
123.734802,1.672161,3.255177,0.119186, 0, 0, 0
123.744804,1.684298,3.249185,0.114453, 0, 0, 0
123.754807,1.698485,3.242190,0.116177, 0, 0, 0
123.764809,1.712449,3.235098,0.121074, 0, 0, 0
123.774811,1.723566,3.229914,0.123937, 0, 0, 0
123.784805,1.738573,3.227290,0.122625, 0, 0, 0
123.794807,1.754855,3.224295,0.116348, 0, 0, 0
123.804810,1.771524,3.220373,0.113339, 0, 0, 0
123.814804,1.786599,3.214968,0.109781, 0, 0, 0
123.824806,1.799539,3.209185,0.114983, 0, 0, 0
123.834808,1.809815,3.204137,0.112702, 0, 0, 0
123.844810,1.823370,3.198640,0.114279, 0, 0, 0
123.854805,1.840732,3.193737,0.108836, 0, 0, 0
123.864807,1.857977,3.186703,0.103770, 0, 0, 0
123.874809,1.873763,3.179425,0.104228, 0, 0, 0
123.884804,1.889210,3.172825,0.105057, 0, 0, 0
123.894806,1.904776,3.166577,0.107874, 0, 0, 0
123.904808,1.923534,3.162170,0.108785, 0, 0, 0
123.914810,1.940878,3.159023,0.106746, 0, 0, 0
123.924805,1.958542,3.156228,0.104689, 0, 0, 0
123.934807,1.976935,3.153200,0.106837, 0, 0, 0
123.944809,1.997676,3.150901,0.110646, 0, 0, 0
123.954803,2.015318,3.149931,0.111108, 0, 0, 0
123.964806,1.938603,3.311095,0.153561, 0, 0, 0
123.974808,1.957611,3.311507,0.115031, 0, 0, 0
123.984802,1.978268,3.308584,0.118014, 0, 0, 0
123.994804,1.995085,3.304994,0.120190, 0, 0, 0
124.004807,2.009441,3.301210,0.123771, 0, 0, 0
124.014809,2.026467,3.296401,0.126887, 0, 0, 0
124.024803,2.048337,3.292275,0.132704, 0, 0, 0
124.034805,2.067007,3.289590,0.131823, 0, 0, 0
124.044807,2.083401,3.287905,0.132461, 0, 0, 0
124.054810,2.102995,3.286721,0.134496, 0, 0, 0
124.064804,2.124583,3.287283,0.137718, 0, 0, 0
124.074806,2.145290,3.289427,0.137944, 0, 0, 0
124.084808,2.165753,3.293570,0.135613, 0, 0, 0
124.094810,2.182966,3.298375,0.134149, 0, 0, 0
124.104805,2.200637,3.302001,0.137145, 0, 0, 0
124.114807,2.218465,3.305079,0.138031, 0, 0, 0
124.124809,2.237747,3.307746,0.135215, 0, 0, 0
124.134804,2.257782,3.309704,0.127196, 0, 0, 0
124.144806,2.275793,3.309075,0.118732, 0, 0, 0
124.154808,2.293831,3.305252,0.122632, 0, 0, 0
124.164803,2.307666,3.299399,0.129829, 0, 0, 0
124.174805,2.320937,3.294746,0.136823, 0, 0, 0
124.184807,2.334319,3.292576,0.134223, 0, 0, 0
124.194809,2.350370,3.292473,0.126694, 0, 0, 0
124.204803,2.367601,3.293532,0.121745, 0, 0, 0
124.214806,2.270389,3.460041,0.173237, 0, 0, 0
124.224808,2.281034,3.464108,0.139449, 0, 0, 0
124.234810,2.296363,3.467999,0.147468, 0, 0, 0
124.244804,2.314242,3.472419,0.149266, 0, 0, 0
124.254807,2.331062,3.477886,0.143972, 0, 0, 0
124.264809,2.349062,3.482178,0.140966, 0, 0, 0
124.274811,2.363337,3.483584,0.142440, 0, 0, 0
124.284805,2.373042,3.484195,0.147232, 0, 0, 0
124.294807,2.387022,3.483581,0.153803, 0, 0, 0
124.304810,2.403814,3.482642,0.156729, 0, 0, 0
124.314804,2.424301,3.481767,0.156510, 0, 0, 0
124.324806,2.442792,3.481279,0.155025, 0, 0, 0
124.334808,2.457871,3.481666,0.156713, 0, 0, 0
124.344803,2.472176,3.483237,0.162537, 0, 0, 0
124.354805,2.485743,3.487337,0.167450, 0, 0, 0
124.364807,2.499428,3.492541,0.168245, 0, 0, 0
124.374809,2.516248,3.498239,0.166498, 0, 0, 0
124.384804,2.535877,3.503896,0.165239, 0, 0, 0
124.394806,2.551989,3.508311,0.164506, 0, 0, 0
124.404808,2.564371,3.512477,0.168453, 0, 0, 0
124.414810,2.575391,3.515480,0.170717, 0, 0, 0
124.424805,2.591002,3.517593,0.175047, 0, 0, 0
124.434807,2.608611,3.518883,0.172795, 0, 0, 0
124.444809,2.627249,3.519914,0.171534, 0, 0, 0
124.454803,2.644056,3.520918,0.169007, 0, 0, 0
124.464806,2.542805,3.674357,0.228028, 0, 0, 0
124.474808,2.564420,3.677627,0.190533, 0, 0, 0
124.484802,2.582240,3.682654,0.195412, 0, 0, 0
124.494804,2.601603,3.689464,0.192994, 0, 0, 0
124.504807,2.622538,3.696262,0.190603, 0, 0, 0
124.514809,2.640686,3.702671,0.192669, 0, 0, 0
124.524803,2.656480,3.709897,0.195209, 0, 0, 0
124.534805,2.672301,3.716316,0.199728, 0, 0, 0
124.544807,2.690998,3.722850,0.203985, 0, 0, 0
124.554810,2.712457,3.728472,0.204704, 0, 0, 0
124.564804,2.731914,3.732686,0.204352, 0, 0, 0
124.574806,2.748940,3.736184,0.204167, 0, 0, 0
124.584808,2.764393,3.739042,0.205277, 0, 0, 0
124.594810,2.780738,3.744164,0.210779, 0, 0, 0
124.604805,2.798754,3.749648,0.211398, 0, 0, 0
124.614807,2.821539,3.755775,0.218627, 0, 0, 0
124.624809,2.844694,3.761244,0.218603, 0, 0, 0
124.634804,2.863472,3.766995,0.221751, 0, 0, 0
124.644806,2.880988,3.774364,0.220497, 0, 0, 0
124.654808,2.901872,3.783166,0.222475, 0, 0, 0
124.664810,2.920403,3.793765,0.216927, 0, 0, 0
124.674805,2.937716,3.802730,0.215586, 0, 0, 0
124.684807,2.955718,3.808384,0.213315, 0, 0, 0
124.694809,2.974921,3.810671,0.218857, 0, 0, 0
124.704803,2.992733,3.812623,0.220139, 0, 0, 0
124.714806,2.875405,3.959892,0.272758, 0, 0, 0
124.724808,2.897960,3.963305,0.219763, 0, 0, 0
124.734802,2.911772,3.968678,0.213288, 0, 0, 0
124.744804,2.928006,3.972571,0.208491, 0, 0, 0
124.754807,2.944918,3.976124,0.209784, 0, 0, 0
124.764809,2.958624,3.980276,0.212913, 0, 0, 0
124.774803,2.972101,3.985345,0.220823, 0, 0, 0
124.784805,2.987294,3.991216,0.220558, 0, 0, 0
124.794807,3.006657,3.998594,0.224060, 0, 0, 0
124.804810,3.026006,4.007422,0.217121, 0, 0, 0
124.814804,3.042471,4.017727,0.215529, 0, 0, 0
124.824806,3.057508,4.027745,0.213347, 0, 0, 0
124.834808,3.074724,4.035953,0.224272, 0, 0, 0
124.844803,3.091430,4.043171,0.230384, 0, 0, 0
124.854805,3.106809,4.050792,0.237544, 0, 0, 0
124.864807,3.123003,4.059901,0.232915, 0, 0, 0
124.874809,3.137599,4.069389,0.228747, 0, 0, 0
124.884804,3.149168,4.078557,0.226705, 0, 0, 0
124.894806,3.159986,4.087009,0.228549, 0, 0, 0
124.904808,3.170612,4.094278,0.236229, 0, 0, 0
124.914810,3.182402,4.101696,0.238521, 0, 0, 0
124.924805,3.197428,4.110649,0.237543, 0, 0, 0
124.934807,3.211133,4.120535,0.232516, 0, 0, 0
124.944809,3.220130,4.130349,0.234681, 0, 0, 0
124.954803,3.225716,4.139981,0.238978, 0, 0, 0
124.964806,3.096107,4.275148,0.300654, 0, 0, 0
124.974808,3.121668,4.281426,0.258018, 0, 0, 0
124.984810,3.133602,4.293974,0.253459, 0, 0, 0
124.994804,3.142552,4.305980,0.246133, 0, 0, 0
125.004807,3.152324,4.316857,0.248528, 0, 0, 0
125.014809,3.163836,4.326702,0.258139, 0, 0, 0
125.024811,3.170272,4.338770,0.264013, 0, 0, 0
125.034805,3.179810,4.350491,0.260880, 0, 0, 0
125.044807,3.196793,4.361559,0.255520, 0, 0, 0
125.054810,3.211577,4.371341,0.251474, 0, 0, 0
125.064804,3.218592,4.381996,0.251031, 0, 0, 0
125.074806,3.223080,4.394174,0.253158, 0, 0, 0
125.084808,3.231568,4.406336,0.258559, 0, 0, 0
125.094810,3.243080,4.418975,0.261140, 0, 0, 0
125.104805,3.256705,4.430721,0.257610, 0, 0, 0
125.114807,3.268645,4.442815,0.254892, 0, 0, 0
125.124809,3.278384,4.455419,0.255385, 0, 0, 0
125.134804,3.283788,4.470020,0.259054, 0, 0, 0
125.144806,3.285422,4.485763,0.260273, 0, 0, 0
125.154808,3.291603,4.500782,0.263822, 0, 0, 0
125.164803,3.303607,4.514377,0.263345, 0, 0, 0
125.174805,3.313739,4.528310,0.260596, 0, 0, 0
125.184807,3.317351,4.541394,0.256510, 0, 0, 0
125.194809,3.318214,4.554288,0.259245, 0, 0, 0
125.204803,3.321202,4.567112,0.258878, 0, 0, 0
125.214806,3.183691,4.680791,0.308181, 0, 0, 0
125.224808,3.205969,4.683441,0.265925, 0, 0, 0
125.234810,3.213689,4.694805,0.267379, 0, 0, 0
125.244804,3.223941,4.706181,0.266451, 0, 0, 0
125.254807,3.228356,4.718858,0.269094, 0, 0, 0
125.264809,3.227790,4.734646,0.263168, 0, 0, 0
125.274811,3.228785,4.751530,0.261533, 0, 0, 0
125.284805,3.232612,4.768140,0.260750, 0, 0, 0
125.294807,3.240177,4.783742,0.264987, 0, 0, 0
125.304810,3.243969,4.797688,0.266878, 0, 0, 0
125.314804,3.246749,4.811937,0.268299, 0, 0, 0
125.324806,3.249521,4.828149,0.266539, 0, 0, 0
125.334808,3.250289,4.845882,0.255640, 0, 0, 0
125.344810,3.247569,4.863929,0.249744, 0, 0, 0
125.354805,3.245669,4.878762,0.243814, 0, 0, 0
125.364807,3.246472,4.890431,0.251142, 0, 0, 0
125.374809,3.251340,4.900863,0.254713, 0, 0, 0
125.384804,3.253815,4.913821,0.257736, 0, 0, 0
125.394806,3.251240,4.929327,0.251145, 0, 0, 0
125.404808,3.247240,4.946640,0.249013, 0, 0, 0
125.414803,3.243515,4.963821,0.250140, 0, 0, 0
125.424805,3.239096,4.981570,0.253892, 0, 0, 0
125.434807,3.234701,4.999184,0.253035, 0, 0, 0
125.444809,3.234086,5.016535,0.255746, 0, 0, 0
125.454803,3.234773,5.034188,0.256246, 0, 0, 0
125.464806,3.092387,5.111908,0.288113, 0, 0, 0
125.474808,3.103064,5.115427,0.256924, 0, 0, 0
125.484810,3.097634,5.131811,0.259144, 0, 0, 0
125.494804,3.099652,5.148027,0.260223, 0, 0, 0
125.504807,3.095911,5.163347,0.254392, 0, 0, 0
125.514809,3.086702,5.177183,0.253360, 0, 0, 0
125.524811,3.078861,5.189565,0.257192, 0, 0, 0
125.534805,3.073039,5.202714,0.266881, 0, 0, 0
125.544807,3.064633,5.220688,0.269608, 0, 0, 0
125.554810,3.054761,5.240187,0.265169, 0, 0, 0
125.564804,3.051096,5.257861,0.260495, 0, 0, 0
125.574806,3.052631,5.272632,0.261085, 0, 0, 0
125.584808,3.047439,5.288414,0.264367, 0, 0, 0
125.594810,3.035324,5.306455,0.266262, 0, 0, 0
125.604805,3.021513,5.325994,0.265707, 0, 0, 0
125.614807,3.015842,5.344560,0.265206, 0, 0, 0
125.624809,3.014573,5.361714,0.262942, 0, 0, 0
125.634804,3.008925,5.377453,0.257702, 0, 0, 0
125.644806,2.996488,5.392155,0.253531, 0, 0, 0
125.654808,2.988204,5.407970,0.255759, 0, 0, 0
125.664803,2.981026,5.426221,0.255228, 0, 0, 0
125.674805,2.973736,5.445029,0.251266, 0, 0, 0
125.684807,2.962234,5.464202,0.243660, 0, 0, 0
125.694809,2.951742,5.481074,0.239014, 0, 0, 0
125.704803,2.947586,5.497855,0.240716, 0, 0, 0
125.714806,2.819609,5.522448,0.256790, 0, 0, 0
125.724808,2.840630,5.527012,0.235114, 0, 0, 0
125.734802,2.831934,5.547718,0.225400, 0, 0, 0
125.744804,2.826653,5.565466,0.219295, 0, 0, 0
125.754807,2.820606,5.580962,0.220757, 0, 0, 0
125.764809,2.808199,5.597081,0.221875, 0, 0, 0
125.774811,2.797233,5.613721,0.223437, 0, 0, 0
125.784805,2.791884,5.631322,0.221431, 0, 0, 0
125.794807,2.788768,5.647443,0.222092, 0, 0, 0
125.804810,2.779243,5.663520,0.222696, 0, 0, 0
125.814804,2.770003,5.679932,0.227130, 0, 0, 0
125.824806,2.760661,5.696987,0.232197, 0, 0, 0
125.834808,2.751888,5.715831,0.238213, 0, 0, 0
125.844803,2.743497,5.736228,0.236790, 0, 0, 0
125.854805,2.739852,5.755792,0.239468, 0, 0, 0
125.864807,2.733943,5.774548,0.242890, 0, 0, 0
125.874809,2.724684,5.792833,0.245919, 0, 0, 0
125.884804,2.716064,5.812555,0.252037, 0, 0, 0
125.894806,2.709787,5.832402,0.255090, 0, 0, 0
125.904808,2.706307,5.852797,0.257399, 0, 0, 0
125.914810,2.700021,5.873125,0.255205, 0, 0, 0
125.924805,2.695029,5.892503,0.257790, 0, 0, 0
125.934807,2.689387,5.910548,0.258906, 0, 0, 0
125.944809,2.682999,5.929137,0.261111, 0, 0, 0
125.954803,2.673594,5.948580,0.260815, 0, 0, 0
125.964806,2.555921,5.930177,0.268157, 0, 0, 0
125.974808,2.589393,5.930528,0.267929, 0, 0, 0
125.984810,2.585105,5.946880,0.269156, 0, 0, 0
125.994804,2.580636,5.964087,0.270989, 0, 0, 0
126.004807,2.574341,5.982010,0.266397, 0, 0, 0
126.014809,2.566680,6.001261,0.267790, 0, 0, 0
126.024811,2.558174,6.020862,0.269752, 0, 0, 0
126.034805,2.547621,6.039427,0.275098, 0, 0, 0
126.044807,2.539335,6.057312,0.280761, 0, 0, 0
126.054810,2.535206,6.075820,0.280823, 0, 0, 0
126.064804,2.528111,6.094290,0.277069, 0, 0, 0
126.074806,2.516369,6.113379,0.269717, 0, 0, 0
126.084808,2.506044,6.132234,0.266766, 0, 0, 0
126.094810,2.498554,6.150048,0.267445, 0, 0, 0
126.104805,2.488634,6.166822,0.269519, 0, 0, 0
126.114807,2.478484,6.182382,0.269485, 0, 0, 0
126.124809,2.470831,6.197778,0.272009, 0, 0, 0
126.134804,2.462029,6.214223,0.269403, 0, 0, 0
126.144806,2.448578,6.233600,0.268115, 0, 0, 0
126.154808,2.434041,6.254506,0.262205, 0, 0, 0
126.164803,2.422255,6.275085,0.263330, 0, 0, 0
126.174805,2.413316,6.294478,0.263960, 0, 0, 0
126.184807,2.402102,6.313066,0.263652, 0, 0, 0
126.194809,2.388353,6.331980,0.255778, 0, 0, 0
126.204803,2.375023,6.352056,0.252386, 0, 0, 0
126.214806,2.265353,6.284318,0.243068, 0, 0, 0
126.224808,2.291818,6.286416,0.248715, 0, 0, 0
126.234810,2.281813,6.303588,0.245168, 0, 0, 0
126.244804,2.273824,6.319136,0.241141, 0, 0, 0
126.254807,2.263819,6.335121,0.235570, 0, 0, 0
126.264809,2.245561,6.351293,0.233733, 0, 0, 0
126.274811,2.226043,6.369256,0.238000, 0, 0, 0
126.284805,2.211161,6.388448,0.244793, 0, 0, 0
126.294807,2.198210,6.408095,0.243241, 0, 0, 0
126.304810,2.189010,6.428407,0.237472, 0, 0, 0
126.314804,2.178799,6.447021,0.229673, 0, 0, 0
126.324806,2.164335,6.465636,0.233525, 0, 0, 0
126.334808,2.144540,6.485256,0.235625, 0, 0, 0
126.344803,2.125340,6.506371,0.243647, 0, 0, 0
126.354805,2.111900,6.527633,0.242974, 0, 0, 0
126.364807,2.101368,6.546796,0.244590, 0, 0, 0
126.374809,2.084716,6.564684,0.239165, 0, 0, 0
126.384804,2.067539,6.582284,0.246642, 0, 0, 0
126.394806,2.052760,6.600752,0.254450, 0, 0, 0
126.404808,2.036890,6.622827,0.263744, 0, 0, 0
126.414810,2.019888,6.645957,0.256691, 0, 0, 0
126.424805,2.005275,6.666912,0.256971, 0, 0, 0
126.434807,1.994722,6.685363,0.262074, 0, 0, 0
126.444809,1.976923,6.704714,0.274244, 0, 0, 0
126.454803,1.953460,6.726147,0.278438, 0, 0, 0
126.464806,1.857024,6.628351,0.261046, 0, 0, 0
126.474808,1.889693,6.636342,0.270026, 0, 0, 0
126.484810,1.878152,6.654224,0.268587, 0, 0, 0
126.494804,1.862858,6.670353,0.270608, 0, 0, 0
126.504807,1.845158,6.686371,0.275512, 0, 0, 0
126.514809,1.829402,6.702707,0.280926, 0, 0, 0
126.524811,1.814698,6.720071,0.283792, 0, 0, 0
126.534805,1.801884,6.738166,0.285221, 0, 0, 0
126.544807,1.790267,6.755186,0.285373, 0, 0, 0
126.554810,1.772971,6.770848,0.290334, 0, 0, 0
126.564804,1.756021,6.787874,0.296782, 0, 0, 0
126.574806,1.741706,6.807065,0.300160, 0, 0, 0
126.584808,1.728716,6.827722,0.296848, 0, 0, 0
126.594810,1.712192,6.847902,0.290995, 0, 0, 0
126.604805,1.697052,6.865298,0.286548, 0, 0, 0
126.614807,1.682688,6.880092,0.288541, 0, 0, 0
126.624809,1.667166,6.892899,0.293380, 0, 0, 0
126.634804,1.653534,6.907519,0.296598, 0, 0, 0
126.644806,1.643238,6.924330,0.289477, 0, 0, 0
126.654808,1.634422,6.939595,0.281360, 0, 0, 0
126.664810,1.622650,6.952597,0.278924, 0, 0, 0
126.674805,1.608662,6.964637,0.283850, 0, 0, 0
126.684807,1.592483,6.977960,0.291587, 0, 0, 0
126.694809,1.578164,6.993103,0.295492, 0, 0, 0
126.704803,1.568534,7.010067,0.294903, 0, 0, 0
126.714806,1.493492,6.883916,0.270503, 0, 0, 0
126.724808,1.522306,6.887497,0.286060, 0, 0, 0
126.734802,1.506472,6.900443,0.289660, 0, 0, 0
126.744804,1.490743,6.914087,0.287136, 0, 0, 0
126.754807,1.478600,6.928563,0.283378, 0, 0, 0
126.764809,1.469029,6.941933,0.275458, 0, 0, 0
126.774803,1.455198,6.951575,0.271964, 0, 0, 0
126.784805,1.438661,6.958498,0.272237, 0, 0, 0
126.794807,1.426694,6.965107,0.278338, 0, 0, 0
126.804810,1.418483,6.973794,0.280147, 0, 0, 0
126.814804,1.405404,6.985410,0.274572, 0, 0, 0
126.824806,1.389267,6.996624,0.263933, 0, 0, 0
126.834808,1.376880,7.006732,0.266687, 0, 0, 0
126.844803,1.366992,7.015505,0.273725, 0, 0, 0
126.854805,1.351263,7.027285,0.279875, 0, 0, 0
126.864807,1.338307,7.041198,0.273534, 0, 0, 0
126.874809,1.332105,7.054084,0.264785, 0, 0, 0
126.884804,1.324526,7.063651,0.256782, 0, 0, 0
126.894806,1.308222,7.071065,0.255010, 0, 0, 0
126.904808,1.291561,7.078441,0.255375, 0, 0, 0
126.914803,1.278028,7.085466,0.257743, 0, 0, 0
126.924805,1.267564,7.092098,0.255400, 0, 0, 0
126.934807,1.260334,7.099110,0.253410, 0, 0, 0
126.944809,1.253168,7.103441,0.251891, 0, 0, 0
126.954803,1.239980,7.107573,0.257486, 0, 0, 0
126.964806,1.169521,6.962649,0.239964, 0, 0, 0
126.974808,1.192531,6.965067,0.259212, 0, 0, 0
126.984810,1.183008,6.976167,0.254281, 0, 0, 0
126.994804,1.173735,6.986454,0.245771, 0, 0, 0
127.004807,1.163482,6.995341,0.235934, 0, 0, 0
127.014809,1.152045,7.001206,0.236348, 0, 0, 0
127.024811,1.137613,7.005438,0.242892, 0, 0, 0
127.034805,1.125390,7.011434,0.249075, 0, 0, 0
127.044807,1.114852,7.018524,0.241738, 0, 0, 0
127.054810,1.107012,7.025072,0.230950, 0, 0, 0
127.064804,1.098611,7.029416,0.222501, 0, 0, 0
127.074806,1.086083,7.032664,0.222835, 0, 0, 0
127.084808,1.069347,7.036272,0.228581, 0, 0, 0
127.094810,1.052501,7.039487,0.232499, 0, 0, 0
127.104805,1.037164,7.044653,0.229745, 0, 0, 0
127.114807,1.028342,7.051076,0.223596, 0, 0, 0
127.124809,1.025597,7.056658,0.221452, 0, 0, 0
127.134804,1.020304,7.061726,0.223788, 0, 0, 0
127.144806,1.005441,7.067451,0.229406, 0, 0, 0
127.154808,0.993789,7.073038,0.236980, 0, 0, 0
127.164810,0.987521,7.079077,0.244696, 0, 0, 0
127.174805,0.977792,7.086568,0.237435, 0, 0, 0
127.184807,0.962794,7.094892,0.229885, 0, 0, 0
127.194809,0.950405,7.101340,0.228834, 0, 0, 0
127.204803,0.945383,7.104942,0.245805, 0, 0, 0
127.214806,0.896016,6.946328,0.236113, 0, 0, 0
127.224808,0.917662,6.946705,0.255940, 0, 0, 0
127.234810,0.907495,6.953453,0.248638, 0, 0, 0
127.244804,0.901522,6.960269,0.244454, 0, 0, 0
127.254807,0.888978,6.968267,0.245272, 0, 0, 0
127.264809,0.872820,6.975961,0.249549, 0, 0, 0
127.274811,0.863092,6.981133,0.259213, 0, 0, 0
127.284805,0.863259,6.984156,0.270749, 0, 0, 0
127.294807,0.859182,6.986317,0.276041, 0, 0, 0
127.304810,0.846972,6.990796,0.275112, 0, 0, 0
127.314804,0.833971,6.996490,0.269626, 0, 0, 0
127.324806,0.826193,7.003163,0.267848, 0, 0, 0
127.334808,0.821608,7.010695,0.265453, 0, 0, 0
127.344810,0.812494,7.014882,0.266069, 0, 0, 0
127.354805,0.802110,7.016039,0.269944, 0, 0, 0
127.364807,0.790952,7.016357,0.276828, 0, 0, 0
127.374809,0.776778,7.019726,0.280744, 0, 0, 0
127.384804,0.759511,7.027625,0.280230, 0, 0, 0
127.394806,0.746964,7.037634,0.268857, 0, 0, 0
127.404808,0.737060,7.045178,0.256665, 0, 0, 0
127.414810,0.725623,7.047346,0.250367, 0, 0, 0
127.424805,0.711315,7.046597,0.255548, 0, 0, 0
127.434807,0.698028,7.046714,0.266096, 0, 0, 0
127.444809,0.680379,7.050085,0.267923, 0, 0, 0
127.454803,0.662905,7.055441,0.260022, 0, 0, 0
127.464806,0.624998,6.890037,0.225966, 0, 0, 0
127.474808,0.648015,6.888112,0.237814, 0, 0, 0
127.484810,0.634184,6.888658,0.235935, 0, 0, 0
127.494804,0.615517,6.890311,0.239843, 0, 0, 0
127.504807,0.600604,6.892749,0.247416, 0, 0, 0
127.514809,0.594299,6.895903,0.255458, 0, 0, 0
127.524811,0.586356,6.900994,0.253041, 0, 0, 0
127.534805,0.577358,6.906456,0.242591, 0, 0, 0
127.544807,0.570618,6.911216,0.235869, 0, 0, 0
127.554810,0.562711,6.914776,0.236094, 0, 0, 0
127.564804,0.548943,6.918192,0.241279, 0, 0, 0
127.574806,0.533836,6.921164,0.244160, 0, 0, 0
127.584808,0.524384,6.924258,0.243991, 0, 0, 0
127.594810,0.520981,6.925811,0.239534, 0, 0, 0
127.604805,0.518497,6.926922,0.238226, 0, 0, 0
127.614807,0.514234,6.928277,0.243287, 0, 0, 0
127.624809,0.505378,6.931349,0.248625, 0, 0, 0
127.634804,0.491085,6.935842,0.248757, 0, 0, 0
127.644806,0.482278,6.941352,0.243778, 0, 0, 0
127.654808,0.479551,6.947149,0.240675, 0, 0, 0
127.664803,0.473652,6.952048,0.239316, 0, 0, 0
127.674805,0.458969,6.954455,0.239858, 0, 0, 0
127.684807,0.449360,6.954541,0.245938, 0, 0, 0
127.694809,0.445596,6.953758,0.252562, 0, 0, 0
127.704803,0.439330,6.956501,0.249548, 0, 0, 0
127.714806,0.408287,6.807126,0.217271, 0, 0, 0
127.724808,0.417321,6.808101,0.220645, 0, 0, 0
127.734810,0.413668,6.807447,0.224898, 0, 0, 0
127.744804,0.408349,6.803948,0.235114, 0, 0, 0
127.754807,0.395235,6.802217,0.243528, 0, 0, 0
127.764809,0.380184,6.803363,0.241472, 0, 0, 0
127.774811,0.372650,6.806098,0.234356, 0, 0, 0
127.784805,0.369168,6.809346,0.227253, 0, 0, 0
127.794807,0.360338,6.813373,0.216067, 0, 0, 0
127.804810,0.345651,6.814861,0.211595, 0, 0, 0
127.814804,0.335578,6.812409,0.214475, 0, 0, 0
127.824806,0.334634,6.808832,0.222592, 0, 0, 0
127.834808,0.336696,6.807350,0.226546, 0, 0, 0
127.844810,0.326850,6.808060,0.219088, 0, 0, 0
127.854805,0.317201,6.808874,0.213987, 0, 0, 0
127.864807,0.313794,6.808689,0.215974, 0, 0, 0
127.874809,0.312658,6.809145,0.222299, 0, 0, 0
127.884804,0.302783,6.810713,0.226504, 0, 0, 0
127.894806,0.295113,6.813723,0.228396, 0, 0, 0
127.904808,0.295264,6.815823,0.233070, 0, 0, 0
127.914803,0.295079,6.817825,0.240148, 0, 0, 0
127.924805,0.287853,6.821464,0.242303, 0, 0, 0
127.934807,0.279695,6.826272,0.239690, 0, 0, 0
127.944809,0.274831,6.830499,0.233508, 0, 0, 0
127.954803,0.274208,6.832615,0.229963, 0, 0, 0
127.964806,0.255012,6.707664,0.213274, 0, 0, 0
127.974808,0.263021,6.703599,0.234864, 0, 0, 0
127.984802,0.254795,6.700638,0.246690, 0, 0, 0
127.994804,0.252292,6.699213,0.254918, 0, 0, 0
128.004807,0.249205,6.700204,0.250329, 0, 0, 0
128.014801,0.242075,6.702790,0.245085, 0, 0, 0
128.024811,0.231895,6.704810,0.242217, 0, 0, 0
128.034805,0.219532,6.706148,0.250687, 0, 0, 0
128.044800,0.209800,6.707700,0.259256, 0, 0, 0
128.054810,0.201250,6.710498,0.264277, 0, 0, 0
128.064804,0.197391,6.713563,0.260391, 0, 0, 0
128.074814,0.190003,6.714898,0.254624, 0, 0, 0
128.084808,0.181550,6.715275,0.249164, 0, 0, 0
128.094803,0.168507,6.714907,0.250735, 0, 0, 0
128.104813,0.154921,6.714586,0.250417, 0, 0, 0
128.114807,0.145177,6.713932,0.255177, 0, 0, 0
128.124802,0.143402,6.711043,0.253307, 0, 0, 0
128.134811,0.142443,6.707972,0.253948, 0, 0, 0
128.144806,0.136405,6.704620,0.251206, 0, 0, 0
128.154800,0.123497,6.703741,0.252998, 0, 0, 0
128.164810,0.110673,6.704986,0.254955, 0, 0, 0
128.174805,0.098250,6.708405,0.253697, 0, 0, 0
128.184814,0.092421,6.711514,0.249847, 0, 0, 0
128.194809,0.089731,6.712745,0.242129, 0, 0, 0
128.204803,0.085400,6.712010,0.237864, 0, 0, 0
128.214813,0.073830,6.583417,0.219748, 0, 0, 0
128.224808,0.073970,6.580427,0.235111, 0, 0, 0
128.234802,0.065997,6.579981,0.236679, 0, 0, 0
128.244812,0.058978,6.580126,0.232596, 0, 0, 0
128.254807,0.053728,6.578608,0.223916, 0, 0, 0
128.264801,0.049917,6.574265,0.221814, 0, 0, 0
128.274811,0.044951,6.569238,0.224670, 0, 0, 0
128.284805,0.033874,6.566417,0.232600, 0, 0, 0
128.294800,0.020660,6.567118,0.234012, 0, 0, 0
128.304810,0.018585,6.569857,0.235563, 0, 0, 0
128.314804,0.018867,6.571435,0.229033, 0, 0, 0
128.324814,0.018437,6.571541,0.227220, 0, 0, 0
128.334808,0.013592,6.570894,0.225194, 0, 0, 0
128.344803,0.006530,6.570661,0.231241, 0, 0, 0
128.354813,0.002110,6.571104,0.233441, 0, 0, 0
128.364807,0.011770,6.572047,0.233386, 0, 0, 0
128.374802,0.016650,6.571753,0.228917, 0, 0, 0
128.384811,0.018603,6.567878,0.229268, 0, 0, 0
128.394806,0.020732,6.563216,0.232965, 0, 0, 0
