time,gps->velocity_mps[0], gps->velocity_mps[1],gps->speed_mps, gps->speedAccur_mps,gps->heading_motion_rad, gps->headingAccur_rad,rt_float[0], rt_float[1],
249.7048035,6.5348816,0.0393500,6.5349998,0.1730000,-1.5647749,0.0371212,0.0100000,0.0100000,
250.2048035,7.1795855,-1.0293500,7.2529998,0.1610000,-1.7131977,0.0322586,0.0100000,0.0100000,
250.7048035,7.0202756,-1.1068783,7.1069999,0.1250000,-1.7271777,0.0188702,0.0100000,0.0100000,
250.9548035,6.9878507,-1.1509423,7.0819998,0.1430000,-1.7340369,0.0193414,0.0100000,0.0100000,
251.2048035,7.0340977,-1.2596774,7.1459999,0.1220000,-1.7479995,0.0193063,0.0100000,0.0100000,
251.4548035,6.8946447,-1.2328413,7.0040002,0.1020000,-1.7477378,0.0206214,0.0100000,0.0100000,
251.7048035,6.9010272,-1.2024367,7.0050001,0.0960000,-1.7433047,0.0188333,0.0100000,0.0100000,
251.9548035,6.8860645,-1.2239909,6.9940000,0.0980000,-1.7467080,0.0199002,0.0100000,0.0100000,
252.2048035,6.7938929,-1.1705782,6.8940001,0.1120000,-1.7414197,0.0226966,0.0100000,0.0100000,
252.4548035,6.6135087,-1.1099254,6.7059999,0.1180000,-1.7370738,0.0229956,0.0100000,0.0100000,
252.7048035,6.4613681,-1.0860157,6.5520000,0.1350000,-1.7373182,0.0272893,0.0100000,0.0100000,
252.9548035,6.3272891,-1.0011250,6.4060001,0.1340000,-1.7277188,0.0273531,0.0100000,0.0100000,
253.2048035,6.2372069,-0.9423987,6.3080001,0.1290000,-1.7207551,0.0276856,0.0100000,0.0100000,
253.4548035,6.0885596,-1.0114480,6.1719999,0.1220000,-1.7354157,0.0290622,0.1238884,0.1780727,
253.7048035,6.0396066,-0.9762554,6.1180000,0.1120000,-1.7310524,0.0282647,0.0100000,0.0100000,
253.9548035,6.0460358,-1.0050356,6.1290002,0.1060000,-1.7355206,0.0249746,0.0100000,0.0100000,
254.2048035,5.9627767,-0.9243652,6.0339999,0.1090000,-1.7245947,0.0263457,0.0100000,0.0100000,
254.4548035,5.9644599,-1.0256323,6.0520000,0.1000000,-1.7410882,0.0201889,0.0100000,0.0100000,
254.7048035,5.8442812,-0.9311859,5.9180002,0.1150000,-1.7288010,0.0253652,0.1159977,0.1493418,
254.9548035,5.7241645,-0.8504776,5.7870002,0.1260000,-1.7182940,0.0273156,0.1267786,0.1574518,
255.2048035,5.7753139,-0.7818790,5.8280001,0.1220000,-1.7053611,0.0278822,0.1228469,0.1618579,
255.4548035,5.7725635,-0.8019328,5.8280001,0.1390000,-1.7088343,0.0288782,0.1396119,0.1677950,
255.7048035,5.6433334,-0.7873946,5.6980000,0.1120000,-1.7094278,0.0200428,0.1120425,0.1141624,
255.7048035,5.7236166,-0.8266217,5.7830000,0.1570000,-1.7142276,0.0300797,0.1573646,0.1736212,
256.2048035,5.6224098,-0.9126459,5.6960001,0.1540000,-1.7317157,0.0289807,0.1542942,0.1647989,
256.7048035,5.2100158,-0.7012740,5.2570000,0.1410000,-1.7045933,0.0249963,0.1408350,0.1315822,
256.9548035,5.3933945,-0.6712093,5.4349999,0.1710000,-1.6946100,0.0337236,0.1711940,0.1831065,
257.7048035,5.4901729,-0.9033803,5.5640001,0.1020000,-1.7338799,0.0233913,0.1028410,0.1294854,
257.7048035,5.4902916,-1.0350201,5.5869999,0.1480000,-1.7571278,0.0381396,0.1507003,0.2111851,
258.2048035,5.9181843,-1.0465176,6.0100002,0.1610000,-1.7458179,0.0305295,0.1617276,0.1828411,
258.7048035,6.1089764,-0.9276046,6.1789999,0.1160000,-1.7214881,0.0215784,0.1164190,0.1329671,
258.9548035,6.3099694,-0.9152389,6.3759999,0.1090000,-1.7148383,0.0199762,0.1094096,0.1270164,
259.2048035,6.0456214,-0.9185236,6.1149998,0.1220000,-1.7215753,0.0225441,0.1223804,0.1375194,
259.4548035,6.0560732,-0.8099884,6.1100001,0.1150000,-1.7037554,0.0221784,0.1153919,0.1351766,
259.7048035,5.9640846,-0.8754877,6.0279999,0.1350000,-1.7165487,0.0243894,0.1352646,0.1467760,
260.2048035,6.0423794,-0.9903439,6.1230001,0.1880000,-1.7332516,0.0371462,0.1891367,0.2265017,
260.4548035,5.9085999,-0.9082590,5.9780002,0.1980000,-1.7233206,0.0390222,0.1988848,0.2325211,
260.7048035,5.7048659,-0.5030245,5.7270002,0.1420000,-1.6587435,0.0326036,0.0100000,0.0100000,
261.2048035,5.6982765,-1.1491810,5.8130002,0.1390000,-1.7697988,0.0345546,0.1419251,0.1988096,
261.7048035,5.5143642,-1.0583062,5.6149998,0.1630000,-1.7604089,0.0457603,0.1672437,0.2542021,
261.9548035,5.4975119,-1.0126520,5.5900002,0.1310000,-1.7529563,0.0417587,0.1355951,0.2307926,
262.4548035,5.2152638,-0.4181446,5.2319999,0.1160000,-1.6508023,0.0391877,0.1167842,0.2045844,
262.7048035,5.1639333,-0.7832765,5.2230000,0.1460000,-1.7213310,0.0313480,0.0100000,0.0100000,
263.7048035,4.4903612,0.3750933,4.5060000,0.1190000,-1.4874568,0.0505603,0.0100000,0.0100000,
263.7048035,3.8414199,1.1949983,4.0229998,0.1040000,-1.2692034,0.0413484,0.0100000,0.0100000,
263.9548035,4.4894490,0.2929950,4.4990001,0.1200000,-1.5056257,0.0461217,0.0100000,0.0100000,
263.9548035,3.5483825,1.7467129,3.9549999,0.0990000,-1.1133630,0.0330740,0.0100000,0.0100000,
264.2048035,4.1478491,0.8694776,4.2379999,0.0960000,-1.3641669,0.0409446,0.0100000,0.0100000,
264.2048035,3.1342907,2.3874304,3.9400001,0.1000000,-0.9198409,0.0431384,0.0100000,0.0100000,
264.4548035,2.5977855,2.7016687,3.7479999,0.0970000,-0.7657981,0.0233352,0.0100000,0.0100000,
264.7048035,2.0865605,3.0700502,3.7119999,0.0990000,-0.5969375,0.0225153,0.0100000,0.0100000,
264.9548035,1.5454360,3.2602594,3.6080000,0.1100000,-0.4426504,0.0270147,0.0100000,0.0100000,
265.2048035,0.9049581,3.3416305,3.4619999,0.1050000,-0.2644697,0.0280480,0.0100000,0.0100000,
265.4548035,0.1238576,3.4978080,3.5000000,0.1030000,-0.0353953,0.0285475,0.0100000,0.0100000,
265.7048035,-0.4515972,3.3850088,3.4150000,0.1020000,-6.1505575,0.0267404,0.0100000,0.0100000,
265.9548035,-1.0776988,3.2194083,3.3950000,0.0950000,-5.9601598,0.0249647,0.0100000,0.0100000,
266.2048035,-1.7397947,2.7640316,3.2660000,0.0950000,-5.7213988,0.0281310,0.0100000,0.0100000,
266.4548035,-2.1157942,2.4166832,3.2119999,0.0800000,-5.5640750,0.0350483,0.0100000,0.0100000,
266.7048035,-2.5195053,2.1482120,3.3110001,0.0900000,-5.4184093,0.0378180,0.0100000,0.0100000,
266.9548035,-2.9672124,1.7126375,3.4260001,0.1000000,-5.2358656,0.0420696,0.0100000,0.0100000,
267.2048035,-3.1962516,1.3197497,3.4579999,0.1060000,-5.1039710,0.0401171,0.0100000,0.0100000,
267.4548035,-3.4079690,1.0464100,3.5650001,0.1100000,-5.0102992,0.0385686,0.0100000,0.0100000,
267.7048035,-3.6934469,0.9513394,3.8139999,0.1360000,-4.9644842,0.0422251,0.0100000,0.0100000,
267.9548035,-4.0196404,1.0519103,4.1550002,0.1130000,-4.9683418,0.0337573,0.0100000,0.0100000,
268.2048035,-4.0748701,0.7965778,4.1520000,0.1190000,-4.9054399,0.0358217,0.0100000,0.0100000,
268.4548035,-4.3169370,0.8662919,4.4029999,0.1310000,-4.9104314,0.0353194,0.0100000,0.0100000,
268.7048035,-4.3980479,0.7586455,4.4629998,0.1350000,-4.8832040,0.0368181,0.0100000,0.0100000,
268.9548035,-4.6820574,0.8743623,4.7630000,0.1530000,-4.8970098,0.0380684,0.0100000,0.0100000,
269.2048035,-4.9044542,0.6550039,4.9480000,0.1600000,-4.8451562,0.0354722,0.0100000,0.0100000,
269.4548035,-5.1587009,0.8727132,5.2319999,0.1450000,-4.8799753,0.0297315,0.0100000,0.0100000,
269.7048035,-5.3670650,0.7838293,5.4239998,0.1530000,-4.8574080,0.0308436,0.0100000,0.0100000,
269.9548035,-5.7178683,0.8103135,5.7750001,0.1650000,-4.8531675,0.0342641,0.0100000,0.0100000,
270.2048035,-5.9281549,0.7625688,5.9770002,0.1480000,-4.8403215,0.0355447,0.0100000,0.0100000,
270.4548035,-5.9600110,0.8548156,6.0209999,0.1310000,-4.8548427,0.0280241,0.0100000,0.0100000,
270.7048035,-5.8698058,0.7994725,5.9239998,0.1190000,-4.8477569,0.0237855,0.0100000,0.0100000,
270.9548035,-5.7937140,0.8022959,5.8490000,0.1150000,-4.8499908,0.0228739,0.0100000,0.0100000,
271.2048035,-5.7299204,0.8525614,5.7930002,0.1100000,-4.8600965,0.0215278,0.0100000,0.0100000,
271.4548035,-5.7689786,0.7536619,5.8179998,0.1180000,-4.8422937,0.0204818,0.0100000,0.0100000,
271.7048035,-5.6594186,0.8706637,5.7259998,0.1410000,-4.8650355,0.0260827,0.0100000,0.0100000,
271.9548035,-5.5494900,0.6463203,5.5869999,0.1290000,-4.8283315,0.0293950,0.0100000,0.0100000,
272.2048035,-5.4097471,0.5823375,5.4410000,0.1360000,-4.8196220,0.0338946,0.0100000,0.0100000,
272.4548035,-5.0819392,0.4846810,5.1050000,0.1360000,-4.8074746,0.0353790,0.0100000,0.0100000,
272.7048035,-4.9214220,0.6093338,4.9590001,0.1230000,-4.8355746,0.0390399,0.0100000,0.0100000,
272.9548035,-4.7984748,0.4757359,4.8220000,0.1160000,-4.8112092,0.0343935,0.0100000,0.0100000,
273.2048035,-4.5906715,0.3629855,4.6050000,0.1250000,-4.7912951,0.0438268,0.0100000,0.0100000,
273.4548035,-4.3315768,0.4211277,4.3520002,0.1230000,-4.8093071,0.0408241,0.0100000,0.0100000,
273.7048035,-4.1485748,0.5733005,4.1880002,0.1050000,-4.8497114,0.0328881,0.0100000,0.0100000,
273.9548035,-3.9383621,0.5310171,3.9740000,0.1140000,-4.8464127,0.0386843,0.0100000,0.0100000,
274.2048035,-3.7257142,0.2902102,3.7370000,0.1160000,-4.7901258,0.0376316,0.0100000,0.0100000,
274.4548035,-3.6161575,0.4884725,3.6489999,0.1010000,-4.8466568,0.0342006,0.0100000,0.0100000,
274.7048035,-3.5778215,0.5639839,3.6220000,0.1100000,-4.8687358,0.0320015,0.0100000,0.0100000,
274.9548035,-3.5054889,0.7116709,3.5769999,0.1160000,-4.9126830,0.0307958,0.0100000,0.0100000,
275.2048035,-3.1785364,0.9725642,3.3239999,0.1080000,-5.0093217,0.0319964,0.0100000,0.0100000,
275.4548035,-3.0597756,1.2199217,3.2939999,0.1150000,-5.0917711,0.0344292,0.0100000,0.0100000,
275.7048035,-2.9944789,1.5415967,3.3680000,0.1280000,-5.1878166,0.0368038,0.0100000,0.0100000,
275.9548035,-2.7352619,1.6990415,3.2200000,0.1460000,-5.2682238,0.0395893,0.0100000,0.0100000,
276.4548035,-1.8832314,2.2236986,2.9140000,0.1870000,-5.5804987,0.0507224,0.0100000,0.0100000,
276.9548035,-1.1944690,2.7071989,2.9590001,0.1660000,-5.8676572,0.0490429,0.0100000,0.0100000,
277.2048035,-0.9371123,2.8467226,2.9970000,0.1480000,-5.9651685,0.0506097,0.0100000,0.0100000,
277.7048035,-1.0649298,3.0292647,3.2110000,0.1520000,-5.9451327,0.0378742,0.0100000,0.0100000,
277.7048035,-0.4611843,3.1231329,3.1570001,0.1430000,-6.1365776,0.0476239,0.0100000,0.0100000,
278.7048035,-0.0561754,3.6655693,3.6659999,0.1630000,-6.2678614,0.0359571,0.0100000,0.0100000,
278.7048035,0.4183097,3.8644259,3.8870001,0.1240000,-0.1078264,0.0259483,0.0100000,0.0100000,
278.9548035,0.3882706,4.1719718,4.1900001,0.1440000,-0.0927992,0.0262660,0.0100000,0.0100000,
278.9548035,0.0259837,3.8769131,3.8770001,0.1400000,-0.0067021,0.0228144,0.0100000,0.0100000,
279.2048035,0.5030383,4.3238368,4.3530002,0.1460000,-0.1158201,0.0278729,0.0100000,0.0100000,
279.4548035,0.6435078,4.5880919,4.6329999,0.1580000,-0.1393471,0.0291262,0.1354238,0.1575871,
279.7048035,0.6101785,4.5724664,4.6129999,0.1610000,-0.1326625,0.0306482,0.1417466,0.1606773,
279.9548035,0.6508675,4.8202558,4.8639998,0.1230000,-0.1342158,0.0236998,0.1154188,0.1228660,
280.2048035,0.8475290,5.1172905,5.1869998,0.1400000,-0.1641308,0.0290437,0.1503750,0.1402948,
280.7048035,1.0547442,5.6463308,5.7440000,0.3250000,-0.1846733,0.0531938,0.3062213,0.3243630,
281.2048035,0.5626633,6.0207658,6.0469999,0.2970000,-0.0931831,0.0375096,0.2275209,0.2964637,
281.4548035,0.9424667,6.4889140,6.5570002,0.3200000,-0.1442340,0.0455173,0.2989178,0.3195696,
281.7048035,1.0272409,6.2805471,6.3639998,0.2890000,-0.1621236,0.0416764,0.0100000,0.0100000,
281.9548035,1.1560824,6.9099574,7.0060000,0.2800000,-0.1657714,0.0533764,0.3717111,0.2829718,
282.7048035,1.0736125,7.0972557,7.1780000,0.2060000,-0.1501332,0.0379162,0.0100000,0.0100000,
283.2048035,1.0982789,6.9649396,7.0510001,0.2350000,-0.1563990,0.0278525,0.0100000,0.0100000,
283.4548035,1.0827421,7.0118961,7.0949998,0.2420000,-0.1532050,0.0289405,0.0100000,0.0100000,
283.7048035,1.1424453,6.9091840,7.0029998,0.1830000,-0.1638690,0.0288220,0.0100000,0.0100000,
283.9548035,1.1387014,6.9483118,7.0409999,0.2050000,-0.1624378,0.0385274,0.0100000,0.0100000,
284.7048035,1.1834645,6.1939530,6.3060002,0.1550000,-0.1887923,0.0319147,0.0100000,0.0100000,
284.7048035,1.1401224,6.5637159,6.6620002,0.1710000,-0.1719847,0.0325406,0.0100000,0.0100000,
284.9548035,1.0591229,5.7980595,5.8940001,0.1450000,-0.1806765,0.0322135,0.0100000,0.0100000,
285.2048035,0.7658836,5.4585319,5.5120001,0.1740000,-0.1393994,0.0369167,0.0100000,0.0100000,
285.4548035,0.8502706,4.9576144,5.0300002,0.1580000,-0.1698554,0.0377483,0.0100000,0.0100000,
285.7048035,0.6722201,4.6011543,4.6500001,0.1670000,-0.1450718,0.0431152,0.0100000,0.0100000,
285.9548035,0.5879033,4.2071218,4.2480001,0.1710000,-0.1388409,0.0542052,0.0100000,0.0100000,
286.2048035,0.5321430,3.7706351,3.8080001,0.1720000,-0.1402023,0.0569026,0.0100000,0.0100000,
286.7048035,0.4958430,3.3757789,3.4119999,0.1710000,-0.1458397,0.0571040,0.0100000,0.0100000,
286.9548035,0.3220955,2.5789640,2.5990000,0.2030000,-0.1242500,0.0782494,0.0100000,0.0100000,
287.4548035,0.4253255,1.7407937,1.7920001,0.2070000,-0.2396337,0.0997210,0.0100000,0.0100000,
287.7048035,0.2677133,2.4323113,2.4470000,0.2050000,-0.1096241,0.0796600,0.1950516,0.2048824,
288.2048035,0.2056410,1.1395946,1.1580000,0.2000000,-0.1785297,0.1555345,0.0100000,0.0100000,
288.7048035,0.1807619,1.0018229,1.0180000,0.1930000,-0.1785123,0.1853789,0.0100000,0.0100000,
288.9548035,0.1686363,0.9359288,0.9510000,0.1830000,-0.1782679,0.1883886,0.0100000,0.0100000,
289.4548035,0.2053948,0.8741950,0.8980000,0.1840000,-0.2307674,0.1973070,0.0100000,0.0100000,
289.7048035,0.1513691,0.8272656,0.8410000,0.1650000,-0.1809732,0.1716947,0.0100000,0.0100000,
290.2048035,0.1570514,1.0856998,1.0970000,0.1880000,-0.1436580,0.1643137,0.0100000,0.0100000,
290.7048035,0.2084054,1.2487286,1.2660000,0.1830000,-0.1653700,0.1345103,0.0100000,0.0100000,
290.9548035,0.2911336,1.2485051,1.2819999,0.1650000,-0.2290919,0.1276255,0.0100000,0.0100000,
291.4548035,0.2628665,1.4473224,1.4710000,0.1730000,-0.1796642,0.1057146,0.0100000,0.0100000,
291.7048035,0.2863915,1.2987995,1.3300000,0.1460000,-0.2170317,0.1051507,0.0100000,0.0100000,
292.4548035,0.4966823,2.1791124,2.2349999,0.1680000,-0.2241003,0.0652486,0.0100000,0.0100000,
292.7048035,0.4095722,1.7003680,1.7490000,0.1500000,-0.2363699,0.0837313,0.0100000,0.0100000,
292.7048035,0.5065839,2.5358961,2.5860000,0.1570000,-0.1971698,0.0552271,0.0100000,0.0100000,
292.9548035,0.4960315,2.7587609,2.8030000,0.1640000,-0.1779014,0.0482987,0.0100000,0.0100000,
293.2048035,0.5697293,3.0410929,3.0940001,0.1730000,-0.1851969,0.0386863,0.0100000,0.0100000,
293.4548035,0.6535039,3.4038346,3.4660001,0.1670000,-0.1896824,0.0364067,0.0100000,0.0100000,
293.7048035,0.6376988,3.6202648,3.6760001,0.1710000,-0.1743584,0.0344359,0.0100000,0.0100000,
293.9548035,0.6105868,3.8822782,3.9300001,0.1570000,-0.1559975,0.0317292,0.0100000,0.0100000,
294.2048035,0.5314547,4.0482645,4.0830002,0.1550000,-0.1305332,0.0299087,0.0100000,0.0100000,
294.4548035,0.6012031,4.2729125,4.3150001,0.1590000,-0.1397834,0.0305228,0.0100000,0.0100000,
294.7048035,0.6193799,4.4601994,4.5029998,0.1620000,-0.1379857,0.0294556,0.0100000,0.0100000,
294.9548035,0.6813094,4.7716055,4.8200002,0.1660000,-0.1418255,0.0326240,0.0100000,0.0100000,
295.2048035,0.7622452,4.9506626,5.0089998,0.1850000,-0.1527687,0.0330784,0.0100000,0.0100000,
295.4548035,0.7909877,5.2699695,5.3290000,0.1980000,-0.1489813,0.0344785,0.0100000,0.0100000,
295.7048035,0.8574764,5.5440812,5.6100001,0.1990000,-0.1534493,0.0321006,0.0100000,0.0100000,
295.9548035,0.8339011,5.7983422,5.8579998,0.1970000,-0.1428377,0.0319476,0.0100000,0.0100000,
296.2048035,1.0694205,6.0024786,6.0970001,0.1930000,-0.1763132,0.0322486,0.0100000,0.0100000,
296.4548035,1.0915307,6.2696934,6.3639998,0.1910000,-0.1723687,0.0255193,0.0100000,0.0100000,
296.7048035,1.0943252,6.5562992,6.6469998,0.2060000,-0.1653874,0.0255457,0.0100000,0.0100000,
296.9548035,1.1600434,6.8585882,6.9559999,0.1880000,-0.1675516,0.0243901,0.0100000,0.0100000,
297.2048035,0.9890860,7.1115475,7.1799998,0.1900000,-0.1381952,0.0249591,0.0100000,0.0100000,
297.4548035,1.1729010,7.3621550,7.4549999,0.1890000,-0.1579872,0.0256663,0.0100000,0.0100000,
297.7048035,1.0610689,7.4387045,7.5139999,0.2040000,-0.1416858,0.0277141,0.0100000,0.0100000,
297.9548035,1.2053751,7.5524149,7.6479998,0.1990000,-0.1582665,0.0272870,0.0100000,0.0100000,
298.2048035,1.0606154,7.7790289,7.8509998,0.2040000,-0.1355074,0.0310337,0.2429800,0.2047923,
298.4548035,1.0992872,7.8827186,7.9590001,0.2090000,-0.1385617,0.0365605,0.2896379,0.2108625,
298.7048035,1.0336797,7.8653669,7.9330001,0.1880000,-0.1306728,0.0311515,0.0100000,0.0100000,
298.9548035,1.2420454,7.9789062,8.0749998,0.1890000,-0.1544267,0.0299137,0.2404427,0.1904109,
299.2048035,1.2193964,8.0127459,8.1049995,0.1840000,-0.1510233,0.0278179,0.2246105,0.1850414,
299.4548035,1.2008034,8.1014910,8.1899996,0.1810000,-0.1471487,0.0233052,0.0100000,0.0100000,
299.7048035,1.3451622,8.2723455,8.3809996,0.1760000,-0.1611986,0.0210693,0.0100000,0.0100000,
299.9548035,1.4312301,8.4324017,8.5530005,0.1710000,-0.1681276,0.0199985,0.0100000,0.0100000,
300.2048035,1.3300455,8.4519882,8.5559998,0.1920000,-0.1560848,0.0228176,0.0100000,0.0100000,
300.4548035,1.3411992,8.3509855,8.4580002,0.1940000,-0.1592438,0.0251512,0.2122785,0.1944931,
300.7048035,1.2988299,8.3293428,8.4300003,0.1910000,-0.1546885,0.0302638,0.2537898,0.1927695,
300.9548035,1.6621728,8.2390051,8.4049997,0.2100000,-0.1990723,0.0366303,0.3046409,0.2146681,
301.2048035,1.9131182,6.9017553,7.1620002,0.4440000,-0.2704039,0.0623798,0.0100000,0.0100000,
301.7048035,1.4128726,7.9230108,8.0480003,0.2020000,-0.1764702,0.0362779,0.2896094,0.2053621,
302.2048035,1.3676662,7.6517329,7.7729998,0.1890000,-0.1768717,0.0377138,0.2904855,0.1930689,
302.4548035,1.2242079,7.3740721,7.4749999,0.2160000,-0.1645147,0.0407288,0.3024135,0.2188394,
302.7048035,0.2924190,5.8987565,5.9060001,0.4950000,-0.0495324,0.0771635,0.0100000,0.0100000,
302.9548035,1.0270165,7.1526437,7.2259998,0.2300000,-0.1426108,0.0566574,0.4065665,0.2349835,
303.7048035,0.6719961,6.2570181,6.2930002,0.3220000,-0.1069887,0.0527461,0.0100000,0.0100000,
304.2048035,0.9956395,5.7301445,5.8160000,0.2050000,-0.1720371,0.0322233,0.1879497,0.2045061,
304.4548035,0.8151416,5.6434340,5.7020001,0.1940000,-0.1434486,0.0309429,0.1768130,0.1936570,
304.7048035,0.6352975,5.5185523,5.5549998,0.2290000,-0.1146158,0.0293903,0.0100000,0.0100000,
304.9548035,0.7994990,4.8059535,4.8720002,0.1880000,-0.1648463,0.0372212,0.1815244,0.1878238,
305.7048035,0.2342058,4.0251923,4.0320001,0.2230000,-0.0581195,0.0356618,0.1441288,0.2227801,
306.2048035,-0.1497132,3.7129829,3.7160001,0.2220000,-6.2428856,0.0376646,0.1401336,0.2218914,
306.4548035,-0.2673923,3.4265828,3.4370000,0.2230000,-6.2053084,0.0404480,0.1396800,0.2225870,
306.7048035,-0.3947992,3.3286691,3.3520000,0.2080000,-6.1651311,0.0400928,0.1356857,0.2071579,
306.9548035,-0.6605272,2.7621193,2.8399999,0.1980000,-6.0484557,0.0419211,0.1246123,0.1945509,
307.2048035,-0.7338403,2.5921254,2.6940000,0.2060000,-6.0073009,0.0436105,0.1262051,0.2007770,
307.4548035,-0.7239457,2.5751750,2.6750000,0.1930000,-6.0091338,0.0434421,0.1234640,0.1884406,
307.7048035,-0.9386289,2.3268127,2.5090001,0.1770000,-5.8997540,0.0483575,0.1305569,0.1703074,
307.9548035,-1.1943483,2.0516844,2.3740001,0.1680000,-5.7560086,0.0546927,0.1404820,0.1592085,
308.2048035,-1.3638978,2.4830770,2.8329999,0.1700000,-5.7808971,0.0427274,0.1339948,0.1599928,
308.4548035,-1.7413344,2.5622957,3.0980000,0.1420000,-5.6862826,0.0398160,0.0100000,0.0100000,
308.7048035,-2.2509775,2.5774374,3.4219999,0.1330000,-5.5652966,0.0359648,0.0100000,0.0100000,
308.9548035,-2.6177790,2.5536020,3.6570001,0.1220000,-5.4853778,0.0333930,0.0100000,0.0100000,
309.2048035,-2.8757155,2.3990173,3.7449999,0.1210000,-5.4076581,0.0349185,0.0100000,0.0100000,
309.4548035,-3.1340613,2.1682670,3.8110001,0.1250000,-5.3176169,0.0377729,0.0100000,0.0100000,
309.7048035,-3.2682149,2.0819211,3.8750000,0.1270000,-5.2795858,0.0378366,0.0100000,0.0100000,
309.9548035,-3.2436240,2.0832496,3.8550000,0.1220000,-5.2833037,0.0369783,0.0100000,0.0100000,
310.2048035,-3.1285622,1.9452389,3.6840000,0.1210000,-5.2686605,0.0383594,0.0100000,0.0100000,
310.4548035,-3.0960016,2.1704226,3.7809999,0.1270000,-5.3238130,0.0383903,0.0100000,0.0100000,
310.7048035,-2.8122523,2.2778053,3.6190000,0.1390000,-5.3931723,0.0402454,0.0100000,0.0100000,
310.9548035,-2.5846608,2.3954339,3.5239999,0.1290000,-5.4598088,0.0378302,0.0100000,0.0100000,
311.2048035,-2.3593447,2.7389264,3.6150000,0.1170000,-5.5721030,0.0346327,0.0100000,0.0100000,
311.4548035,-2.2010694,2.8424141,3.5950000,0.1150000,-5.6242714,0.0367090,0.0100000,0.0100000,
311.7048035,-1.9042832,3.1302719,3.6640000,0.1100000,-5.7366529,0.0370507,0.0100000,0.0100000,
311.9548035,-1.6223292,3.3997552,3.7670000,0.1040000,-5.8379517,0.0349162,0.0100000,0.0100000,
312.2048035,-1.4560498,3.6600053,3.9389999,0.1020000,-5.9045534,0.0291824,0.0100000,0.0100000,
312.4548035,-1.0296823,3.9510310,4.0830002,0.1140000,-6.0282450,0.0273996,0.0100000,0.0100000,
312.7048035,-0.7781566,4.1608605,4.2329998,0.1200000,-6.0983028,0.0321347,0.0100000,0.0100000,
312.9548035,-0.3500380,4.3007789,4.3150001,0.1360000,-6.2019749,0.0311670,0.0100000,0.0100000,
313.2048035,-0.0960514,4.3669438,4.3680000,0.1370000,-6.2611938,0.0303483,0.0100000,0.0100000,
313.4548035,0.2819270,4.5392532,4.5479999,0.1440000,-0.0620290,0.0293653,0.0100000,0.0100000,
313.7048035,0.5315757,4.6547451,4.6849999,0.1370000,-0.1137082,0.0262499,0.0100000,0.0100000,
313.9548035,0.7413834,4.8779817,4.9340000,0.1400000,-0.1508314,0.0255951,0.0100000,0.0100000,
314.2048035,0.9468121,5.0612001,5.1490002,0.1390000,-0.1849351,0.0239604,0.0100000,0.0100000,
314.4548035,1.0778595,5.3168454,5.4250002,0.1260000,-0.2000147,0.0178703,0.0100000,0.0100000,
314.7048035,1.3427601,5.4356046,5.5990000,0.1260000,-0.2421819,0.0185799,0.0100000,0.0100000,
314.9548035,1.5072209,5.6380119,5.8360000,0.1350000,-0.2612234,0.0183513,0.0100000,0.0100000,
315.2048035,1.5742196,5.9151053,6.1209998,0.1310000,-0.2601064,0.0169862,0.0100000,0.0100000,
315.4548035,1.6600577,6.1498866,6.3699999,0.1150000,-0.2636494,0.0157336,0.0100000,0.0100000,
315.7048035,1.7246161,6.3323512,6.5630002,0.1220000,-0.2659009,0.0186649,0.0100000,0.0100000,
315.9548035,1.8149375,6.6311107,6.8750000,0.1410000,-0.2671576,0.0215943,0.1479528,0.1415327,
316.2048035,1.7908852,6.8910904,7.1199999,0.1440000,-0.2542596,0.0218531,0.0100000,0.0100000,
316.4548035,1.9144725,7.1076798,7.3610001,0.1410000,-0.2631084,0.0232403,0.1692062,0.1432334,
316.7048035,2.1275384,7.3908768,7.6910000,0.1380000,-0.2802824,0.0210803,0.1604102,0.1399934,
316.9548035,2.0715625,7.4804592,7.7620001,0.1560000,-0.2701595,0.0212489,0.1643134,0.1566532,
317.2048035,1.9308277,7.7614374,7.9980001,0.1540000,-0.2438225,0.0201997,0.0100000,0.0100000,
317.4548035,2.0198987,7.6363740,7.8990002,0.1530000,-0.2585880,0.0196400,0.1549977,0.1531406,
317.7048035,2.0077901,7.7429180,7.9990001,0.1570000,-0.2537185,0.0199957,0.1597617,0.1571872,
317.9548035,1.9779177,7.5657282,7.8200002,0.1380000,-0.2557082,0.0191313,0.1488910,0.1387716,
318.2048035,2.0014448,7.5357432,7.7969999,0.1180000,-0.2596003,0.0172353,0.1333660,0.1191489,
318.4548035,1.8712659,7.5052376,7.7350001,0.1260000,-0.2443461,0.0181017,0.1392351,0.1268630,
318.7048035,1.8194038,7.4078436,7.6279998,0.1190000,-0.2408380,0.0184035,0.1392532,0.1203184,
318.9548035,1.8013803,7.3278337,7.5460000,0.1210000,-0.2410474,0.0164539,0.1239833,0.1211824,
319.2048035,1.7465295,7.1672702,7.3769999,0.1200000,-0.2390228,0.0156464,0.1156845,0.1197481,
319.4548035,1.7185931,7.0989332,7.3039999,0.1180000,-0.2375219,0.0152449,0.1117275,0.1176416,
319.7048035,1.6557113,7.0697060,7.2610002,0.1100000,-0.2300518,0.0145810,0.1060912,0.1097892,
319.9548035,1.6133786,6.9358234,7.1209998,0.1280000,-0.2285509,0.0160069,0.1147465,0.1273182,
