time,fZk_Vel_Innov[0],fZk_Vel_Innov[1],dCovV[0],dCovV[1],dCovV[2],rt_float[0],rt_float[1],fCov_Vel_Innov[0],fCov_Vel_Innov[1],fNorm_Innov[0],fNorm_Innov[1],iRtn,
117.454803,-1.176677,0.283280,0.044596,0.022475,0.017227,0.100156,0.146638,0.319601,0.383592,-3.681703,0.738492,0,
117.704803,-1.234082,0.247587,0.044116,0.022111,0.016606,0.102703,0.157345,0.323496,0.397283,-3.814834,0.623202,0,
117.954803,-1.251326,0.297134,0.043680,0.021811,0.016136,0.103547,0.155758,0.324738,0.395264,-3.853342,0.751737,0,
118.204803,-1.284369,0.314487,0.043225,0.021561,0.015769,0.105219,0.150489,0.327242,0.388528,-3.924833,0.809431,0,
118.454803,-1.346994,0.337018,0.042683,0.021297,0.015560,0.107601,0.149886,0.330791,0.387737,-4.072044,0.869192,0,
118.704803,-1.350811,0.283096,0.042089,0.021121,0.015606,0.103381,0.134784,0.324272,0.367736,-4.165668,0.769836,0,
118.954803,-1.389717,0.328875,0.041541,0.021033,0.015780,0.102986,0.135199,0.323592,0.368295,-4.294665,0.892966,0,
119.204803,-1.368949,0.373170,0.040864,0.021034,0.016037,0.104702,0.136301,0.326147,0.369788,-4.197337,1.009146,0,
119.454803,-1.337454,0.428208,0.040087,0.021216,0.016076,0.106986,0.139031,0.329535,0.373471,-4.058612,1.146562,0,
119.704803,-1.385154,0.442869,0.039321,0.021417,0.016420,0.112201,0.138189,0.337264,0.372355,-4.107029,1.189375,0,
119.954803,-1.409885,0.463640,0.038529,0.021509,0.016463,0.118398,0.143983,0.346241,0.380060,-4.071976,1.219913,0,
120.204803,-1.458955,0.534114,0.037690,0.021676,0.015977,0.112741,0.138432,0.337878,0.372696,-4.317997,1.433112,0,
120.454803,-1.450099,0.511328,0.036985,0.021849,0.015933,0.120356,0.144302,0.348890,0.380498,-4.156321,1.343838,0,
120.704803,-1.483615,0.525890,0.036326,0.022031,0.015816,0.119003,0.139455,0.346875,0.374087,-4.277085,1.405798,0,
120.954803,-1.450040,0.586807,0.035739,0.022288,0.015323,0.115889,0.138155,0.342296,0.372359,-4.236214,1.575915,0,
121.204803,-1.512902,0.545923,0.035208,0.022545,0.015123,0.117745,0.140251,0.344941,0.375179,-4.385975,1.455101,0,
121.454803,-1.507197,0.547193,0.034754,0.022814,0.014902,0.121988,0.143721,0.350993,0.379792,-4.294100,1.440772,0,
121.704803,-1.498752,0.557988,0.034329,0.023086,0.014727,0.120199,0.137599,0.348393,0.371661,-4.301898,1.501336,0,
121.954803,-1.462004,0.584446,0.033893,0.023366,0.014569,0.124130,0.136628,0.353948,0.370371,-4.130563,1.578004,0,
122.204803,-1.499507,0.488600,0.033478,0.023706,0.014516,0.127004,0.136429,0.357945,0.370123,-4.189210,1.320101,0,
122.454803,-1.423926,0.537583,0.033024,0.024116,0.014560,0.134844,0.135938,0.368693,0.369486,-3.862091,1.454949,0,
122.704803,-1.402292,0.578117,0.032513,0.024662,0.014364,0.133921,0.128800,0.367394,0.359733,-3.816867,1.607071,0,
122.954803,-1.490758,0.480932,0.031961,0.025334,0.014420,0.143094,0.133432,0.379626,0.366160,-3.926914,1.313445,0,
123.204803,-1.490035,0.526377,0.031327,0.026172,0.014513,0.145058,0.129840,0.382151,0.361282,-3.899075,1.456971,0,
123.454803,-1.601110,0.435754,0.030593,0.027196,0.014512,0.156019,0.130171,0.396175,0.361815,-4.041421,1.204356,0,
123.704803,-1.672288,0.435766,0.029775,0.028386,0.014517,0.154648,0.133849,0.394379,0.366954,-4.240305,1.187521,0,
123.954803,-1.847378,0.322130,0.028826,0.029723,0.014640,0.143726,0.135015,0.380207,0.368644,-4.858876,0.873823,0,
124.204803,-2.077700,0.320620,0.027798,0.031096,0.014878,0.153888,0.139745,0.393270,0.375115,-5.283142,0.854725,0,
124.454803,-2.211072,0.279778,0.026693,0.032521,0.014944,0.151715,0.151996,0.390419,0.391221,-5.663325,0.715142,0,
124.704803,-2.461030,0.226945,0.025566,0.033846,0.015118,0.142073,0.160980,0.377792,0.402648,-6.514249,0.563633,0,
124.954803,-2.552153,0.226892,0.024461,0.035107,0.015078,0.135117,0.171881,0.368395,0.416069,-6.927756,0.545325,0,
125.204803,-2.675155,0.182678,0.023505,0.036243,0.014914,0.143069,0.164733,0.378974,0.407488,-7.058942,0.448303,0,
125.454803,-2.559521,0.067839,0.022780,0.037225,0.014591,0.154147,0.163718,0.393275,0.406330,-6.508214,0.166955,0,
125.704803,-2.469210,-0.173503,0.022346,0.038025,0.014128,0.160375,0.159048,0.401091,0.400617,-6.156229,-0.433090,0,
125.954803,-2.278451,-0.329488,0.022264,0.038586,0.013756,0.162354,0.167728,0.403547,0.411360,-5.646064,-0.800973,0,
126.204803,-2.076327,-0.585388,0.022426,0.038952,0.013377,0.155837,0.164443,0.395399,0.407383,-5.251224,-1.436948,0,
126.454803,-1.720112,-0.752948,0.022817,0.039132,0.012928,0.164186,0.173311,0.405840,0.418141,-4.238400,-1.800703,0,
126.704803,-1.465831,-0.871381,0.023207,0.039154,0.012469,0.169299,0.173667,0.412114,0.418569,-3.556861,-2.081808,0,
126.954803,-1.202157,-0.928123,0.023413,0.039076,0.011957,0.173024,0.183240,0.416620,0.429845,-2.885497,-2.159200,0,
127.204803,-0.937453,-1.025735,0.023497,0.038882,0.011465,0.158338,0.172882,0.398610,0.417604,-2.351806,-2.456236,0,
127.454803,-0.668831,-1.119417,0.023517,0.038582,0.010988,0.159028,0.169174,0.399477,0.413114,-1.674269,-2.709708,0,
127.704803,-0.387069,-1.067676,0.023417,0.038201,0.010551,0.165801,0.178909,0.407859,0.424698,-0.949027,-2.513963,0,
127.954803,-0.256250,-0.886043,0.023203,0.037753,0.010164,0.163286,0.180725,0.404752,0.426790,-0.633104,-2.076061,0,
128.204803,0.013547,-0.974291,0.022939,0.037244,0.009787,0.157967,0.176466,0.398113,0.421727,0.034028,-2.310244,0,
128.454803,0.117841,-0.865257,0.022604,0.036684,0.009453,0.169589,0.187659,0.412432,0.434747,0.285722,-1.990254,0,
128.704803,0.349637,-0.726698,0.022227,0.036109,0.009140,0.168905,0.187639,0.411582,0.434675,0.849495,-1.671819,0,
128.954803,0.479648,-0.724829,0.021808,0.035507,0.008876,0.153404,0.166084,0.392275,0.409078,1.222735,-1.771858,0,
129.204803,0.668019,-0.580122,0.021353,0.034917,0.008646,0.146100,0.151577,0.382826,0.390892,1.744967,-1.484099,0,
129.454803,0.738901,-0.525094,0.020909,0.034316,0.008444,0.150282,0.154691,0.388225,0.394802,1.903278,-1.330017,0,
129.704803,0.875850,-0.352415,0.020421,0.033723,0.008268,0.159373,0.162759,0.399737,0.404841,2.191064,-0.870501,0,
129.954803,0.939755,-0.277586,0.019886,0.033132,0.008114,0.153375,0.159565,0.392135,0.400827,2.396506,-0.692532,0,
130.204803,0.878322,-0.095688,0.019299,0.032552,0.007977,0.129125,0.157480,0.359858,0.398171,2.440748,-0.240319,0,
130.454803,1.022548,-0.023206,0.018711,0.031974,0.007860,0.123890,0.155924,0.352477,0.396165,2.901033,-0.058577,0,
130.704803,0.968751,0.102622,0.018213,0.031406,0.007765,0.117774,0.157697,0.343665,0.398350,2.818882,0.257618,0,
130.954803,1.019174,0.236215,0.017817,0.030874,0.007688,0.113304,0.156127,0.337078,0.396333,3.023554,0.596001,0,
131.204803,1.026184,0.318971,0.017442,0.030322,0.007621,0.114014,0.152894,0.338110,0.392190,3.035058,0.813307,0,
131.454803,0.992313,0.531606,0.017035,0.029789,0.007557,0.115010,0.151562,0.339559,0.390447,2.922361,1.361532,0,
131.704803,0.964050,0.741105,0.016587,0.029275,0.007496,0.119477,0.153819,0.346052,0.393289,2.785854,1.884378,0,
131.954803,0.958726,0.916217,0.016182,0.028746,0.007443,0.113392,0.138973,0.337126,0.373898,2.843818,2.450448,0,
132.204803,1.001572,1.032500,0.015786,0.028224,0.007394,0.117020,0.134820,0.342445,0.368262,2.924765,2.803710,0,
132.454803,0.950332,1.211719,0.015439,0.027696,0.007351,0.120538,0.133178,0.347529,0.365985,2.734540,3.310840,0,
132.704803,0.903511,1.385416,0.015187,0.027166,0.007314,0.126033,0.136740,0.355336,0.370780,2.542693,3.736490,0,
132.954803,0.834323,1.452519,0.015100,0.026630,0.007277,0.136120,0.142549,0.369253,0.378495,2.259490,3.837620,0,
133.204803,0.798046,1.531613,0.015088,0.026043,0.007231,0.142021,0.144974,0.377158,0.381644,2.115942,4.013195,0,
133.454803,0.745743,1.743464,0.015108,0.025485,0.007188,0.143716,0.142419,0.379400,0.378244,1.965583,4.609361,0,
133.704803,0.812949,1.889501,0.015219,0.024834,0.007153,0.147511,0.145805,0.384373,0.382651,2.115000,4.937918,0,
133.954803,0.789056,1.971590,0.015367,0.024193,0.007110,0.151128,0.154615,0.389055,0.393955,2.028136,5.004612,0,
134.204803,0.711692,2.092978,0.015585,0.023538,0.007070,0.146232,0.155977,0.382720,0.395640,1.859563,5.290102,0,
134.454803,0.826691,2.124424,0.015884,0.022803,0.007035,0.143761,0.161706,0.379491,0.402772,2.178423,5.274502,0,
134.704803,0.735115,2.245787,0.016220,0.022041,0.006995,0.153919,0.193900,0.392661,0.440892,1.872137,5.093739,0,
134.954803,0.805172,2.253103,0.016608,0.021288,0.006956,0.135391,0.164518,0.368330,0.406166,2.186010,5.547247,0,
135.204803,0.830607,2.280616,0.017008,0.020439,0.006922,0.134121,0.185077,0.366620,0.430692,2.265581,5.295241,0,
135.454803,1.058548,2.076042,0.017418,0.019603,0.006890,0.128297,0.142889,0.358609,0.378514,2.951818,5.484710,0,
135.704803,0.818113,2.201692,0.017876,0.018810,0.006861,0.130371,0.170055,0.361512,0.412807,2.263033,5.333471,0,
135.954803,0.880877,1.912709,0.018293,0.018052,0.006832,0.128046,0.158674,0.358302,0.398748,2.458478,4.796789,0,
136.204803,0.696806,2.017156,0.018662,0.017361,0.006803,0.136137,0.171149,0.369439,0.414065,1.886119,4.871589,0,
136.454803,0.543140,1.854600,0.019026,0.016796,0.006777,0.154618,0.182939,0.393675,0.428043,1.379665,4.332742,0,
136.704803,0.551616,1.680545,0.019273,0.016334,0.006747,0.176663,0.196154,0.420755,0.443194,1.311014,3.791894,0,
136.954803,0.424199,1.494287,0.019453,0.015997,0.006718,0.180650,0.214747,0.425475,0.463685,0.997001,3.222638,0,
137.204803,0.470765,1.171711,0.019614,0.015815,0.006691,0.152450,0.198888,0.390941,0.446249,1.204184,2.625690,0,
137.454803,0.374946,0.975523,0.019725,0.015743,0.006664,0.141716,0.186611,0.376969,0.432271,0.994635,2.256737,0,
137.704803,0.257227,0.984397,0.019811,0.015786,0.006639,0.140303,0.191934,0.375094,0.438387,0.685767,2.245495,0,
137.954803,0.132866,0.758810,0.019971,0.015829,0.006616,0.182395,0.212251,0.427544,0.460979,0.310765,1.646083,0,
138.204803,0.107594,0.581743,0.020031,0.015844,0.006590,0.168331,0.197913,0.410771,0.445157,0.261933,1.306829,0,
138.454803,0.022101,0.547462,0.020121,0.015874,0.006565,0.181371,0.227664,0.426352,0.477406,0.051837,1.146744,0,
138.704803,0.163028,0.378321,0.020228,0.015911,0.006540,0.184490,0.218384,0.429999,0.467587,0.379135,0.809092,1,
138.954803,0.175477,0.293117,0.020706,0.016194,0.006519,0.214098,0.230902,0.463170,0.480795,0.378860,0.609650,1,
139.204803,0.326477,0.167427,0.021299,0.016301,0.006491,0.212143,0.182803,0.461082,0.427865,0.708066,0.391308,1,
139.454803,0.024884,0.069044,0.021647,0.016815,0.006479,0.194226,0.197442,0.441242,0.444663,0.056395,0.155272,1,
139.704803,-0.002314,-0.157297,0.022135,0.017189,0.006463,0.190618,0.185679,0.437159,0.431248,-0.005292,-0.364749,1,
139.954803,0.307489,-0.154474,0.022776,0.017200,0.006437,0.183111,0.197050,0.428520,0.444236,0.717561,-0.347729,1,
140.204803,0.115687,-0.264090,0.023240,0.017767,0.006432,0.211166,0.200942,0.460115,0.448617,0.251431,-0.588675,1,
140.454803,0.204500,-0.375426,0.023751,0.018297,0.006424,0.175862,0.174081,0.420031,0.417631,0.486869,-0.898941,1,
140.704803,0.293512,-0.510591,0.024251,0.018529,0.006405,0.187363,0.179515,0.433533,0.424096,0.677025,-1.203950,0,
140.954803,0.411746,-0.728716,0.024060,0.018713,0.006392,0.149297,0.163597,0.387138,0.404904,1.063563,-1.799724,0,
141.204803,0.356286,-0.655053,0.023912,0.018839,0.006377,0.152078,0.178134,0.390705,0.422479,0.911905,-1.550497,0,
141.454803,0.633278,-0.753601,0.023754,0.018666,0.006349,0.179658,0.202026,0.424526,0.449860,1.491731,-1.675189,0,
141.704803,0.721860,-0.821456,0.023619,0.018370,0.006314,0.167267,0.196929,0.409664,0.444147,1.762077,-1.849512,0,
141.954803,0.875186,-0.960694,0.023464,0.018109,0.006284,0.181757,0.204714,0.426975,0.452816,2.049735,-2.121601,0,
142.204803,0.890142,-0.817548,0.023367,0.017807,0.006251,0.170259,0.190970,0.413286,0.437364,2.153818,-1.869263,0,
142.454803,0.911511,-1.093132,0.023269,0.017511,0.006220,0.173651,0.168997,0.417364,0.411466,2.183973,-2.656680,0,
142.704803,1.041378,-1.005980,0.023190,0.017203,0.006188,0.185887,0.168366,0.431769,0.410685,2.411888,-2.449516,0,
142.954803,1.036747,-1.121842,0.023097,0.016949,0.006161,0.180051,0.180744,0.424952,0.425478,2.439679,-2.636663,0,
143.204803,1.161116,-1.119252,0.023009,0.016597,0.006130,0.171753,0.167975,0.415069,0.410184,2.797407,-2.728661,0,
143.454803,1.515852,-1.098680,0.023048,0.016016,0.006084,0.174563,0.168002,0.418443,0.410193,3.622601,-2.678447,0,
143.704803,1.383336,-1.159021,0.022911,0.015747,0.006063,0.169142,0.171135,0.411907,0.413984,3.358370,-2.799677,0,
143.954803,1.263128,-1.130197,0.022744,0.015654,0.006051,0.163207,0.166454,0.404629,0.408288,3.121697,-2.768138,0,
144.204803,1.756190,-1.152058,0.022895,0.015137,0.006012,0.158474,0.165699,0.398746,0.407343,4.404280,-2.828223,0,
144.454803,1.649120,-1.235660,0.022846,0.014905,0.005994,0.139654,0.147892,0.374401,0.384856,4.404693,-3.210706,0,
144.704803,1.627618,-1.248430,0.022811,0.014910,0.005982,0.141499,0.147672,0.376854,0.384570,4.318961,-3.246301,0,
144.954803,1.790907,-1.232664,0.022805,0.014621,0.005961,0.166808,0.164222,0.409057,0.405507,4.378130,-3.039809,0,
145.204803,1.935948,-1.211435,0.022814,0.014377,0.005940,0.167175,0.169446,0.409506,0.411889,4.727515,-2.941168,0,
145.454803,1.920669,-1.233954,0.022818,0.014225,0.005925,0.174518,0.180650,0.418376,0.425268,4.590770,-2.901594,0,
145.704803,2.036044,-1.301236,0.022824,0.014049,0.005911,0.181969,0.202567,0.427189,0.450294,4.766146,-2.889750,0,
145.954803,2.193421,-1.207348,0.022841,0.013878,0.005898,0.167211,0.206035,0.409552,0.454123,5.355661,-2.658639,0,
146.204803,2.209780,-1.373680,0.022884,0.013693,0.005891,0.164998,0.199367,0.406843,0.446715,5.431528,-3.075069,0,
146.454803,2.366722,-1.438580,0.022979,0.013479,0.005894,0.154930,0.189070,0.394282,0.435030,6.002614,-3.306851,0,
146.704803,2.402215,-1.462688,0.023094,0.013268,0.005902,0.146211,0.184446,0.383073,0.429676,6.270911,-3.404164,0,
146.954803,2.582379,-1.566643,0.023235,0.013062,0.005914,0.171668,0.213339,0.414979,0.462071,6.222911,-3.390483,0,
147.204803,2.359346,-1.640191,0.021096,0.012477,0.005788,0.135001,0.135236,0.368030,0.367957,6.410750,-4.457565,0,
147.454803,2.331880,-1.731935,0.020359,0.012250,0.005711,0.129995,0.122732,0.361123,0.350545,6.457305,-4.940684,0,
147.704803,2.644828,-1.673188,0.020954,0.012265,0.005752,0.126362,0.101423,0.356091,0.318705,7.427386,-5.249951,0,
147.954803,2.696716,-1.660104,0.021488,0.012307,0.005790,0.121825,0.120027,0.349695,0.346668,7.711630,-4.788740,0,
148.204803,2.764185,-1.806927,0.021987,0.012405,0.005832,0.119936,0.137179,0.347015,0.370584,7.965607,-4.875885,0,
148.454803,2.816413,-1.825443,0.022341,0.012534,0.005868,0.124549,0.129378,0.353622,0.359910,7.964477,-5.071940,0,
148.704803,3.033883,-1.664739,0.022580,0.012825,0.005901,0.114353,0.116771,0.338914,0.341958,8.951769,-4.868251,0,
148.954803,3.120951,-1.782044,0.022642,0.013177,0.005929,0.112526,0.113372,0.336212,0.336966,9.282682,-5.288503,0,
149.204803,2.992893,-1.847252,0.022668,0.013648,0.005951,0.122401,0.116973,0.350593,0.342285,8.536664,-5.396823,0,
149.454803,2.966871,-1.706224,0.022505,0.014115,0.005959,0.111237,0.105689,0.334280,0.325405,8.875403,-5.243389,0,
149.704803,3.137077,-1.764972,0.022177,0.014740,0.005963,0.101597,0.099708,0.319514,0.316110,9.818275,-5.583420,0,
149.954803,2.980282,-1.634921,0.021749,0.015401,0.005971,0.105148,0.106767,0.324994,0.327115,9.170264,-4.997992,0,
150.204803,3.033870,-1.580825,0.021211,0.016086,0.005961,0.102087,0.108275,0.320214,0.329445,9.474512,-4.798457,0,
150.454803,3.101721,-1.455216,0.020649,0.016833,0.005962,0.103235,0.102102,0.321965,0.319977,9.633735,-4.547879,0,
150.704803,2.940459,-1.343392,0.020059,0.017521,0.005964,0.124870,0.114494,0.353938,0.338822,8.307840,-3.964885,0,
150.954803,2.669418,-1.230547,0.019505,0.018050,0.005948,0.119024,0.114163,0.345550,0.338362,7.725130,-3.636782,0,
151.204803,2.577053,-1.172800,0.019005,0.018644,0.005943,0.139299,0.131232,0.373712,0.362739,6.895828,-3.233177,0,
151.454803,2.563436,-1.158269,0.018518,0.019169,0.005930,0.150367,0.133656,0.388214,0.366092,6.603161,-3.163875,0,
151.704803,2.801299,-1.127859,0.018201,0.019665,0.005927,0.171465,0.164538,0.414483,0.406109,6.758533,-2.777232,0,
151.954803,2.855807,-0.752055,0.018032,0.020218,0.005942,0.206177,0.188264,0.454425,0.434364,6.284443,-1.731391,0,
152.454803,2.132441,-0.735291,0.018103,0.021631,0.005957,0.185236,0.202623,0.430771,0.450656,4.950293,-1.631603,0,
152.704803,2.272944,-0.590766,0.018013,0.021985,0.005967,0.219744,0.219993,0.469115,0.469549,4.845176,-1.258157,0,
153.454803,2.295951,-0.342724,0.017438,0.023199,0.005823,0.155764,0.157902,0.395054,0.398046,5.811737,-0.861016,0,
153.704803,2.052912,0.002919,0.017148,0.023468,0.005781,0.099919,0.105810,0.316564,0.326131,6.484977,0.008951,0,
153.704803,2.045441,-0.045341,0.016855,0.022747,0.005763,0.108937,0.130278,0.330486,0.361656,6.189194,-0.125371,0,
153.954803,1.954437,0.117714,0.016612,0.023029,0.005723,0.103221,0.103007,0.321709,0.321773,6.075173,0.365831,0,
153.954803,1.845320,0.166129,0.016348,0.022346,0.005707,0.091309,0.114366,0.302615,0.338917,6.097908,0.490176,0,
154.204803,1.783498,0.130765,0.016176,0.022623,0.005672,0.103356,0.096234,0.321897,0.311040,5.540586,0.420413,0,
154.454803,1.643432,0.315126,0.015993,0.022881,0.005639,0.094114,0.093027,0.307196,0.305860,5.349778,1.030296,0,
154.704803,1.730041,0.404076,0.015785,0.023127,0.005601,0.106994,0.105062,0.327481,0.324957,5.282883,1.243474,0,
154.954803,1.499149,0.464184,0.015634,0.023350,0.005566,0.113026,0.106176,0.336557,0.326681,4.454364,1.420908,0,
155.204803,1.637238,0.505870,0.015464,0.023599,0.005528,0.120784,0.115204,0.347883,0.340236,4.706284,1.486820,0,
155.454803,1.360746,0.638619,0.015392,0.023578,0.005508,0.116168,0.105269,0.341181,0.325307,3.988340,1.963127,0,
155.704803,1.274750,0.698580,0.015321,0.023725,0.005481,0.120654,0.112206,0.347690,0.335811,3.666343,2.080276,0,
155.954803,1.313143,0.823709,0.015074,0.023966,0.005439,0.114647,0.106255,0.338931,0.326848,3.874369,2.520160,0,
156.204803,1.166552,0.780497,0.015097,0.023993,0.005429,0.111112,0.111978,0.333677,0.335490,3.496053,2.326437,0,
156.454803,1.101493,0.842191,0.015230,0.024105,0.005421,0.109431,0.106090,0.331155,0.326605,3.326218,2.578626,0,
156.704803,1.084173,0.978109,0.015245,0.024162,0.005407,0.113868,0.114971,0.337788,0.339934,3.209627,2.877353,0,
156.954803,0.994594,0.952545,0.015346,0.024216,0.005400,0.099147,0.111694,0.315250,0.335082,3.154937,2.842719,0,
157.204803,0.999927,1.019392,0.015460,0.024274,0.005395,0.102652,0.115637,0.320766,0.340919,3.117306,2.990126,0,
157.454803,0.926238,1.125272,0.015453,0.024302,0.005380,0.121240,0.123928,0.348538,0.352872,2.657494,3.188894,0,
157.704803,0.858313,1.197397,0.015332,0.024322,0.005356,0.121080,0.115158,0.348304,0.340220,2.464267,3.519477,0,
157.954803,0.805483,1.295794,0.015190,0.024315,0.005331,0.125273,0.112340,0.354265,0.336052,2.273673,3.855931,0,
158.204803,0.753960,1.340853,0.015027,0.024320,0.005305,0.118828,0.104386,0.345042,0.324002,2.185129,4.138408,0,
158.454803,0.686684,1.299047,0.014882,0.024307,0.005282,0.128495,0.116316,0.358771,0.341916,1.913990,3.799310,0,
158.704803,0.706813,1.310976,0.014686,0.024289,0.005256,0.111606,0.104214,0.334397,0.323734,2.113693,4.049551,0,
158.954803,0.600532,1.465855,0.014422,0.024238,0.005227,0.118562,0.109227,0.344630,0.331383,1.742540,4.423452,0,
159.204803,0.541190,1.451312,0.014137,0.024238,0.005197,0.120314,0.110259,0.347152,0.332936,1.558944,4.359129,0,
159.454803,0.586820,1.420300,0.013882,0.024153,0.005174,0.111329,0.100333,0.333948,0.317674,1.757217,4.470942,0,
159.704803,0.467018,1.414451,0.013652,0.024103,0.005153,0.107397,0.100174,0.328000,0.317419,1.423837,4.456106,0,
159.954803,0.503057,1.437152,0.013406,0.024066,0.005134,0.110993,0.102260,0.333425,0.320686,1.508754,4.481501,0,
160.204803,0.433487,1.425639,0.013323,0.023992,0.005122,0.112012,0.105161,0.334947,0.325172,1.294197,4.384264,0,
160.454803,0.307432,1.292150,0.013276,0.023962,0.005112,0.125288,0.112294,0.354209,0.335958,0.867941,3.846163,0,
160.704803,0.487489,1.301891,0.013195,0.023961,0.005100,0.104838,0.108880,0.324056,0.330838,1.504333,3.935135,0,
160.954803,0.250426,1.305598,0.013138,0.023812,0.005091,0.131584,0.131012,0.362982,0.362738,0.689911,3.599289,0,
161.204803,0.078327,1.452471,0.013124,0.023731,0.005083,0.149724,0.157907,0.387165,0.398083,0.202308,3.648666,0,
161.454803,0.176356,1.424798,0.013106,0.023777,0.005074,0.147973,0.169669,0.384896,0.412595,0.458190,3.453263,0,
161.704803,0.241300,1.147295,0.013121,0.023695,0.005067,0.158522,0.171735,0.398365,0.415086,0.605726,2.763991,0,
161.954803,0.263717,1.172741,0.013258,0.023633,0.005063,0.144159,0.145964,0.379914,0.382782,0.694150,3.063730,0,
162.204803,0.258605,1.158081,0.013400,0.023571,0.005060,0.157293,0.153069,0.396829,0.391949,0.651680,2.954670,0,
162.704803,0.255480,1.394295,0.013613,0.024282,0.005054,0.282449,0.218832,0.531634,0.468424,0.480556,2.976564,0,
162.704803,0.308200,1.135358,0.012806,0.020689,0.004929,0.212280,0.179575,0.460917,0.424268,0.668667,2.676041,0,
163.454803,0.171990,1.618743,0.013063,0.022481,0.004923,0.176812,0.160178,0.420693,0.400853,0.408827,4.038242,0,
163.704803,0.128444,1.508678,0.013031,0.022584,0.004919,0.175351,0.164118,0.418952,0.405744,0.306584,3.718301,0,
163.954803,0.010912,1.576194,0.013010,0.022692,0.004915,0.178996,0.151237,0.423279,0.389554,0.025779,4.046150,0,
164.204803,0.129229,1.654990,0.012934,0.022810,0.004909,0.168627,0.152174,0.410846,0.390762,0.314544,4.235291,0,
164.454803,-0.078802,1.460516,0.012903,0.022859,0.004906,0.156723,0.150057,0.396093,0.388046,-0.198948,3.763768,0,
164.704803,0.031495,1.496379,0.012895,0.022894,0.004903,0.138901,0.147907,0.372917,0.385267,0.084455,3.884000,0,
164.954803,-0.035709,1.458234,0.012835,0.022930,0.004898,0.143424,0.149950,0.378930,0.387912,-0.094236,3.759184,0,
165.204803,-0.029333,1.440714,0.012762,0.022971,0.004894,0.141135,0.142984,0.375896,0.378830,-0.078034,3.803064,0,
165.454803,-0.107567,1.471536,0.012649,0.022966,0.004890,0.140577,0.143975,0.375149,0.380135,-0.286731,3.871084,0,
165.704803,-0.102732,1.432442,0.012518,0.022925,0.004887,0.140321,0.144966,0.374804,0.381434,-0.274095,3.755412,0,
165.954803,-0.117713,1.433568,0.012410,0.022919,0.004884,0.148583,0.146019,0.385665,0.382811,-0.305221,3.744850,0,
166.204803,-0.224018,1.533102,0.012247,0.022958,0.004883,0.149279,0.140055,0.386560,0.374943,-0.579517,4.088894,0,
166.454803,-0.122666,1.384248,0.012093,0.022922,0.004883,0.152869,0.155966,0.391172,0.395590,-0.313585,3.499197,0,
166.704803,-0.146706,1.352813,0.011931,0.022876,0.004885,0.152046,0.161905,0.390113,0.403025,-0.376060,3.356650,0,
166.954803,-0.302083,1.366603,0.011785,0.022880,0.004889,0.160060,0.167900,0.400248,0.410394,-0.754738,3.329974,0,
167.204803,-0.276221,1.324368,0.011634,0.022847,0.004896,0.177747,0.188802,0.421760,0.435114,-0.654924,3.043728,0,
167.454803,-0.249275,1.282499,0.011516,0.022780,0.004903,0.169822,0.188615,0.412256,0.434896,-0.604660,2.948979,0,
167.704803,-0.233071,1.181411,0.011465,0.022725,0.004905,0.166552,0.181583,0.408269,0.426731,-0.570878,2.768514,0,
167.954803,-0.212139,1.111219,0.011420,0.022647,0.004906,0.177501,0.178956,0.421463,0.423638,-0.503339,2.623041,0,
168.204803,-0.223493,1.082401,0.011352,0.022561,0.004911,0.172363,0.193499,0.415322,0.440464,-0.538121,2.457413,0,
168.454803,-0.303444,1.132954,0.011288,0.022526,0.004921,0.170139,0.192498,0.412633,0.439323,-0.735385,2.578861,0,
168.704803,-0.304000,1.014397,0.011249,0.022446,0.004925,0.169684,0.183730,0.412081,0.429225,-0.737719,2.363325,0,
168.954803,-0.267069,0.892894,0.011257,0.022379,0.004920,0.169894,0.186653,0.412336,0.432612,-0.647698,2.063958,0,
169.204803,-0.303631,0.918855,0.011260,0.022313,0.004916,0.172375,0.189740,0.415333,0.436163,-0.731053,2.106679,0,
169.454803,-0.319309,0.945156,0.011222,0.022263,0.004921,0.171378,0.189718,0.414131,0.436135,-0.771035,2.167119,0,
169.704803,-0.267727,0.908813,0.011188,0.022207,0.004926,0.170006,0.180767,0.412470,0.425747,-0.649082,2.134633,0,
169.954803,-0.308756,0.885013,0.011157,0.022155,0.004933,0.169582,0.183783,0.411954,0.429271,-0.749490,2.061663,0,
170.204803,-0.300165,0.850067,0.011133,0.022103,0.004940,0.175708,0.188765,0.419323,0.435033,-0.715834,1.954027,0,
170.454803,-0.322521,0.745341,0.011132,0.022059,0.004936,0.172557,0.192691,0.415549,0.439520,-0.776133,1.695806,0,
170.704803,-0.287306,0.646492,0.011134,0.022017,0.004930,0.174393,0.186686,0.417753,0.432632,-0.687741,1.494324,0,
170.954803,-0.289686,0.648531,0.011139,0.021976,0.004923,0.173436,0.185696,0.416605,0.431485,-0.695349,1.503021,0,
171.204803,-0.307976,0.629364,0.011148,0.021938,0.004915,0.170313,0.186682,0.412840,0.432624,-0.745995,1.454760,0,
171.454803,-0.339420,0.544877,0.011157,0.021901,0.004908,0.162265,0.186645,0.402976,0.432579,-0.842285,1.259603,0,
171.704803,-0.283865,0.592593,0.011164,0.021865,0.004901,0.170225,0.187592,0.412735,0.433670,-0.687767,1.366459,0,
